2D FM Ising; L=256; T=0.50; s_hi=1.00; s_Hi=0.71; MC steps= 3.00e+04; repeat=200; Final_E=-130138.37; Final_M=-1650;
mc_step,mag,energy,domain_len
0,0.00000000,-1.98404972,512.00000000
1,0.00003143,-1.98380958,643.00000000
2,0.00002014,-1.98404299,695.86000000
3,0.00004791,-1.98441383,725.20000000
4,0.00006287,-1.98474146,742.11000000
5,0.00005356,-1.98502221,759.21000000
6,0.00009064,-1.98529528,768.39000000
7,0.00010803,-1.98551225,775.16000000
8,0.00009171,-1.98569341,783.66000000
9,0.00007889,-1.98586178,788.72000000
10,0.00011017,-1.98601071,793.88000000
11,0.00009384,-1.98614980,800.57000000
12,0.00010941,-1.98627116,807.18000000
13,0.00009949,-1.98637421,811.30000000
14,0.00014908,-1.98647816,816.21000000
15,0.00016281,-1.98659414,814.27000000
16,0.00012985,-1.98667464,819.64000000
17,0.00014496,-1.98676047,820.84000000
18,0.00010880,-1.98683685,823.81000000
19,0.00014053,-1.98693871,826.19000000
20,0.00016144,-1.98698302,829.50000000
21,0.00019730,-1.98706497,830.98000000
22,0.00020889,-1.98713844,831.78000000
23,0.00021072,-1.98719673,835.24000000
24,0.00023590,-1.98724665,836.45000000
25,0.00021210,-1.98730111,840.61000000
26,0.00021912,-1.98737893,841.62000000
27,0.00020721,-1.98740539,844.66000000
28,0.00020462,-1.98744342,846.85000000
29,0.00023392,-1.98748453,848.09000000
30,0.00022903,-1.98752732,850.35000000
31,0.00025345,-1.98758320,852.49000000
32,0.00024323,-1.98762498,856.25000000
33,0.00024551,-1.98766920,856.03000000
34,0.00023331,-1.98769580,858.16000000
35,0.00026901,-1.98774130,859.18000000
36,0.00025909,-1.98774202,862.84000000
37,0.00027466,-1.98777565,864.11000000
38,0.00031464,-1.98782291,865.68000000
39,0.00030899,-1.98785372,867.52000000
40,0.00031662,-1.98786935,868.95000000
41,0.00034531,-1.98792051,870.07000000
42,0.00036621,-1.98793743,873.15000000
43,0.00031647,-1.98797600,872.46000000
44,0.00034286,-1.98801044,874.15000000
45,0.00034027,-1.98804969,874.38000000
46,0.00035522,-1.98805057,876.41000000
47,0.00031937,-1.98805912,880.11000000
48,0.00030823,-1.98808977,879.87000000
49,0.00033768,-1.98810921,881.09000000
50,0.00031158,-1.98814629,880.16000000
51,0.00036057,-1.98817345,881.01000000
52,0.00032166,-1.98820685,879.82000000
53,0.00034210,-1.98821118,883.26000000
54,0.00036224,-1.98823103,884.85000000
55,0.00038528,-1.98826758,882.83000000
56,0.00037918,-1.98830579,883.26000000
57,0.00037201,-1.98830629,886.67000000
58,0.00036682,-1.98833295,887.34000000
59,0.00036880,-1.98835835,888.05000000
60,0.00036407,-1.98840828,886.66000000
61,0.00040909,-1.98840219,890.47000000
62,0.00039001,-1.98843290,890.55000000
63,0.00037231,-1.98846112,892.33000000
64,0.00041656,-1.98846556,892.69000000
65,0.00042130,-1.98848833,892.81000000
66,0.00039093,-1.98849056,893.33000000
67,0.00041855,-1.98850211,894.98000000
68,0.00041183,-1.98851441,897.65000000
69,0.00039566,-1.98848995,901.22000000
70,0.00038483,-1.98854060,900.48000000
71,0.00038544,-1.98853614,901.91000000
72,0.00038803,-1.98854725,904.50000000
73,0.00041412,-1.98857137,903.82000000
74,0.00041855,-1.98860693,902.98000000
75,0.00040909,-1.98864186,902.90000000
76,0.00047684,-1.98863966,907.25000000
77,0.00046143,-1.98865583,906.39000000
78,0.00040802,-1.98868919,907.11000000
79,0.00041702,-1.98869878,907.33000000
80,0.00038147,-1.98872134,906.26000000
81,0.00036285,-1.98874747,904.47000000
82,0.00038055,-1.98875752,907.84000000
83,0.00041641,-1.98876589,907.03000000
84,0.00038025,-1.98876671,908.92000000
85,0.00036057,-1.98878778,907.94000000
86,0.00036377,-1.98878471,910.86000000
87,0.00039810,-1.98877167,915.59000000
88,0.00040009,-1.98882191,913.16000000
89,0.00038437,-1.98882197,915.60000000
90,0.00039230,-1.98883774,915.37000000
91,0.00038986,-1.98884022,915.85000000
92,0.00038055,-1.98883846,917.62000000
93,0.00035904,-1.98886211,917.18000000
94,0.00039093,-1.98883320,920.06000000
95,0.00040298,-1.98887360,920.30000000
96,0.00039474,-1.98892600,917.05000000
97,0.00040482,-1.98891105,919.41000000
98,0.00037109,-1.98893561,919.05000000
99,0.00035797,-1.98896165,918.71000000
100,0.00037231,-1.98896896,919.56000000
101,0.00042618,-1.98897140,919.68000000
102,0.00037842,-1.98898595,920.39000000
103,0.00036133,-1.98898580,922.45000000
104,0.00039627,-1.98899386,923.71000000
105,0.00037140,-1.98900056,924.82000000
106,0.00038315,-1.98900261,925.46000000
107,0.00042221,-1.98901120,926.29000000
108,0.00043137,-1.98902933,927.86000000
109,0.00040161,-1.98906381,926.50000000
110,0.00042572,-1.98907483,925.19000000
111,0.00040939,-1.98910290,925.69000000
112,0.00039734,-1.98910384,926.24000000
113,0.00038879,-1.98908566,928.23000000
114,0.00038971,-1.98908155,930.03000000
115,0.00040421,-1.98909941,932.10000000
116,0.00040817,-1.98911889,932.44000000
117,0.00037338,-1.98912305,932.69000000
118,0.00037979,-1.98913158,932.63000000
119,0.00039246,-1.98915000,933.76000000
120,0.00038559,-1.98914764,932.92000000
121,0.00038712,-1.98915836,933.30000000
122,0.00039261,-1.98917926,932.72000000
123,0.00041016,-1.98917569,935.71000000
124,0.00039001,-1.98918775,936.36000000
125,0.00039246,-1.98916031,939.77000000
126,0.00039001,-1.98920240,936.65000000
127,0.00032166,-1.98924623,935.53000000
128,0.00030823,-1.98922463,937.17000000
129,0.00033691,-1.98923768,938.29000000
130,0.00034180,-1.98925309,937.48000000
131,0.00035843,-1.98924063,939.38000000
132,0.00033920,-1.98924985,941.54000000
133,0.00035858,-1.98925502,940.09000000
134,0.00034225,-1.98928538,936.58000000
135,0.00034439,-1.98929000,937.66000000
136,0.00032684,-1.98929124,939.57000000
137,0.00035614,-1.98930100,940.68000000
138,0.00037048,-1.98931148,939.93000000
139,0.00041229,-1.98931558,942.67000000
140,0.00037827,-1.98930687,944.71000000
141,0.00037369,-1.98931243,943.93000000
142,0.00039108,-1.98934836,942.86000000
143,0.00037857,-1.98934070,945.66000000
144,0.00037460,-1.98935210,945.07000000
145,0.00039551,-1.98937032,945.22000000
146,0.00041855,-1.98937805,945.01000000
147,0.00034821,-1.98937968,947.04000000
148,0.00036316,-1.98938705,947.96000000
149,0.00039291,-1.98939437,948.62000000
150,0.00037140,-1.98940673,949.10000000
151,0.00037582,-1.98939889,948.92000000
152,0.00039719,-1.98940160,950.71000000
153,0.00038345,-1.98944727,948.89000000
154,0.00035492,-1.98944822,948.77000000
155,0.00029831,-1.98942606,951.92000000
156,0.00036194,-1.98946442,950.86000000
157,0.00031494,-1.98945381,950.51000000
158,0.00031769,-1.98946000,952.84000000
159,0.00029037,-1.98948888,952.03000000
160,0.00030319,-1.98948892,951.99000000
161,0.00032074,-1.98948236,955.05000000
162,0.00034576,-1.98951938,949.98000000
163,0.00035446,-1.98951684,952.19000000
164,0.00034760,-1.98951750,953.82000000
165,0.00033218,-1.98952477,956.34000000
166,0.00030396,-1.98954345,953.49000000
167,0.00031113,-1.98952285,955.24000000
168,0.00031448,-1.98957304,952.79000000
169,0.00031906,-1.98957622,953.90000000
170,0.00034012,-1.98956695,954.06000000
171,0.00032425,-1.98956694,956.01000000
172,0.00034149,-1.98955300,958.15000000
173,0.00037430,-1.98957249,957.66000000
174,0.00035324,-1.98959288,957.33000000
175,0.00030670,-1.98958258,959.07000000
176,0.00030075,-1.98957731,961.21000000
177,0.00030151,-1.98958923,961.67000000
178,0.00029800,-1.98960596,961.05000000
179,0.00032578,-1.98961236,960.06000000
180,0.00033386,-1.98962921,960.40000000
181,0.00029388,-1.98964767,958.73000000
182,0.00029556,-1.98964472,958.83000000
183,0.00029175,-1.98964891,961.00000000
