2D FM Ising; L=32; T=0.50; s_hi=1.00; s_Hi=0.71; MC steps= 1.00e+04; repeat=1000; Final_E=-2026.62; Final_M=-256;
mc_step,mag,energy,domain_len
0,0.00000000,-1.87533014,64.00000000
1,-0.00023633,-1.87626986,73.28200000
2,-0.00052148,-1.87930990,76.98800000
3,-0.00043359,-1.88262577,79.06600000
4,-0.00046484,-1.88560044,80.46800000
5,-0.00051758,-1.88779450,81.73400000
6,-0.00037695,-1.88974296,82.62600000
7,-0.00027734,-1.89147506,83.44000000
8,-0.00047461,-1.89307065,84.14800000
9,-0.00061719,-1.89453835,84.67000000
10,-0.00114062,-1.89579700,85.11000000
11,-0.00141602,-1.89680794,85.70200000
12,-0.00159375,-1.89788375,86.05200000
13,-0.00161914,-1.89887876,86.47600000
14,-0.00187500,-1.89979665,86.77200000
15,-0.00162305,-1.90050885,87.16400000
16,-0.00182031,-1.90127023,87.40200000
17,-0.00150586,-1.90200440,87.61200000
18,-0.00158984,-1.90259259,87.87400000
19,-0.00176367,-1.90326210,88.23000000
20,-0.00172266,-1.90390051,88.48800000
21,-0.00155273,-1.90433431,88.70600000
22,-0.00161523,-1.90478532,89.11600000
23,-0.00140430,-1.90522931,89.32000000
24,-0.00161914,-1.90564044,89.56000000
25,-0.00210547,-1.90612653,89.85000000
26,-0.00213672,-1.90656424,89.82600000
27,-0.00225781,-1.90708271,89.94400000
28,-0.00247852,-1.90752674,90.09400000
29,-0.00270312,-1.90797506,90.23800000
30,-0.00234961,-1.90813656,90.65400000
31,-0.00242383,-1.90857578,90.66800000
32,-0.00261328,-1.90881312,90.94400000
33,-0.00291602,-1.90915354,90.89400000
34,-0.00308203,-1.90943967,91.00800000
35,-0.00265625,-1.90965890,91.16200000
36,-0.00256250,-1.91020971,91.15800000
37,-0.00265430,-1.91058925,91.25800000
38,-0.00244336,-1.91074823,91.42800000
39,-0.00222266,-1.91076603,91.59800000
40,-0.00243359,-1.91105278,91.52800000
41,-0.00229102,-1.91123347,91.77600000
42,-0.00209570,-1.91155594,91.77800000
43,-0.00229102,-1.91172817,91.90000000
44,-0.00215820,-1.91203638,91.81400000
45,-0.00172266,-1.91225847,91.95200000
46,-0.00148242,-1.91248778,91.98200000
47,-0.00133008,-1.91262991,91.93800000
48,-0.00123047,-1.91282589,92.12600000
49,-0.00128125,-1.91309291,92.34000000
50,-0.00126367,-1.91330659,92.37800000
51,-0.00135352,-1.91341891,92.56200000
52,-0.00144141,-1.91365756,92.48600000
53,-0.00155859,-1.91383564,92.67800000
54,-0.00138672,-1.91402305,92.90400000
55,-0.00128516,-1.91420868,92.81200000
56,-0.00136133,-1.91445295,92.87600000
57,-0.00151563,-1.91453624,93.00600000
58,-0.00163867,-1.91471611,93.11200000
59,-0.00158008,-1.91493639,93.06400000
60,-0.00167969,-1.91529180,93.06200000
61,-0.00156055,-1.91535344,93.21400000
62,-0.00157227,-1.91557095,93.27800000
63,-0.00175195,-1.91565599,93.44200000
64,-0.00171875,-1.91563421,93.70000000
65,-0.00152344,-1.91587196,93.49400000
66,-0.00166797,-1.91600513,93.79000000
67,-0.00161914,-1.91614769,93.75000000
68,-0.00186719,-1.91624889,93.75000000
69,-0.00178125,-1.91639316,93.95800000
70,-0.00175391,-1.91663092,93.95600000
71,-0.00109570,-1.91684042,94.05600000
72,-0.00137305,-1.91711489,93.99800000
73,-0.00148633,-1.91728363,94.09600000
74,-0.00128125,-1.91725862,94.10600000
75,-0.00122656,-1.91733412,94.16600000
76,-0.00100586,-1.91752816,94.17400000
77,-0.00124414,-1.91756637,94.26200000
78,-0.00123242,-1.91766807,94.46600000
79,-0.00157813,-1.91774582,94.64600000
80,-0.00126758,-1.91800223,94.54000000
81,-0.00134961,-1.91809197,94.61600000
82,-0.00130078,-1.91805639,94.88200000
83,-0.00165430,-1.91824827,94.90600000
84,-0.00159180,-1.91842027,94.80200000
85,-0.00177148,-1.91850942,94.79400000
86,-0.00172070,-1.91857638,94.80000000
87,-0.00178711,-1.91880398,94.65600000
88,-0.00182031,-1.91893619,94.83000000
89,-0.00211719,-1.91903602,95.02600000
90,-0.00214258,-1.91933143,94.85200000
91,-0.00221094,-1.91943411,94.87800000
92,-0.00227344,-1.91942381,94.95800000
93,-0.00235547,-1.91953008,94.88800000
94,-0.00214844,-1.91954147,94.86600000
95,-0.00209766,-1.91957102,95.16400000
96,-0.00193945,-1.91960854,95.33200000
97,-0.00195117,-1.91974049,95.25000000
98,-0.00190039,-1.91979128,95.36200000
99,-0.00190625,-1.91988755,95.44000000
100,-0.00190430,-1.92013252,95.23200000
101,-0.00189062,-1.92029557,95.34800000
102,-0.00145312,-1.92026712,95.40400000
103,-0.00138672,-1.92030815,95.29800000
104,-0.00145117,-1.92057905,95.30000000
105,-0.00126953,-1.92063056,95.45600000
106,-0.00122461,-1.92073127,95.50600000
107,-0.00131836,-1.92084380,95.67200000
108,-0.00130859,-1.92093133,95.56000000
109,-0.00158984,-1.92103529,95.64000000
110,-0.00186719,-1.92106308,95.58800000
111,-0.00183203,-1.92110174,95.67200000
112,-0.00155469,-1.92106187,95.80000000
113,-0.00130273,-1.92123213,95.81400000
114,-0.00153516,-1.92135107,95.91200000
115,-0.00126367,-1.92145388,96.00600000
116,-0.00133398,-1.92167308,95.84000000
117,-0.00147070,-1.92155918,95.95400000
118,-0.00148242,-1.92155960,96.04000000
119,-0.00141602,-1.92159334,95.96000000
120,-0.00130273,-1.92172790,95.98000000
121,-0.00132422,-1.92179835,96.08800000
122,-0.00134375,-1.92184560,96.02600000
123,-0.00163867,-1.92179126,96.17800000
124,-0.00158203,-1.92176410,96.39000000
125,-0.00151563,-1.92200054,96.42400000
126,-0.00161914,-1.92196657,96.50200000
127,-0.00166797,-1.92216712,96.48200000
128,-0.00168359,-1.92212041,96.70400000
129,-0.00179102,-1.92234057,96.63200000
130,-0.00166992,-1.92227811,96.67600000
131,-0.00153906,-1.92226704,96.70200000
132,-0.00139844,-1.92232405,96.78800000
133,-0.00116211,-1.92247336,96.82000000
134,-0.00127344,-1.92263025,96.89000000
135,-0.00131445,-1.92270239,96.70600000
136,-0.00124023,-1.92261568,96.96600000
137,-0.00118555,-1.92287146,96.74200000
138,-0.00106445,-1.92290824,96.85200000
139,-0.00101172,-1.92287651,96.75800000
140,-0.00115820,-1.92285783,96.74200000
141,-0.00096094,-1.92305712,96.85200000
142,-0.00087500,-1.92313001,96.87400000
143,-0.00079687,-1.92311959,96.76400000
144,-0.00097852,-1.92310724,96.89200000
145,-0.00093750,-1.92338082,96.71200000
146,-0.00063672,-1.92328065,96.89000000
147,-0.00044727,-1.92328208,96.96000000
148,-0.00081641,-1.92340806,96.95400000
149,-0.00078906,-1.92344829,97.07200000
150,-0.00114258,-1.92327479,97.36600000
151,-0.00093359,-1.92339785,97.28200000
152,-0.00105469,-1.92357635,97.28000000
153,-0.00112305,-1.92370563,97.40200000
154,-0.00147461,-1.92374123,97.37200000
155,-0.00112891,-1.92372179,97.33200000
156,-0.00137695,-1.92378594,97.21600000
157,-0.00151758,-1.92395034,97.27600000
158,-0.00150586,-1.92389779,97.45800000
159,-0.00137305,-1.92403300,97.35200000
160,-0.00139648,-1.92413188,97.17200000
161,-0.00162891,-1.92415251,97.34800000
162,-0.00133203,-1.92416997,97.34600000
163,-0.00132617,-1.92434959,97.29200000
164,-0.00152344,-1.92445963,97.49000000
165,-0.00174414,-1.92445298,97.41400000
166,-0.00172461,-1.92460331,97.35800000
167,-0.00163086,-1.92455538,97.53200000
168,-0.00149805,-1.92451517,97.67200000
169,-0.00156250,-1.92456433,97.63400000
170,-0.00136719,-1.92473058,97.58000000
171,-0.00135352,-1.92467966,97.56800000
172,-0.00121484,-1.92465854,97.62200000
173,-0.00121680,-1.92479937,97.65400000
174,-0.00130859,-1.92482974,97.70800000
175,-0.00147266,-1.92483550,97.51400000
176,-0.00133008,-1.92492561,97.68800000
177,-0.00097461,-1.92515763,97.54000000
178,-0.00086328,-1.92520061,97.57400000
179,-0.00064258,-1.92513826,97.75000000
180,-0.00068555,-1.92521824,97.72000000
181,-0.00087500,-1.92519631,97.75000000
182,-0.00088281,-1.92523286,97.75200000
183,-0.00103125,-1.92542555,97.72400000
184,-0.00093555,-1.92548540,97.72800000
185,-0.00122461,-1.92542434,97.87800000
186,-0.00142969,-1.92554342,97.91400000
187,-0.00115625,-1.92550463,98.05200000
188,-0.00125781,-1.92563645,97.77800000
189,-0.00107813,-1.92564434,97.87200000
190,-0.00184570,-1.92570199,98.07400000
191,-0.00197070,-1.92597146,97.91600000
192,-0.00180078,-1.92585516,98.04000000
193,-0.00152539,-1.92572658,98.13000000
194,-0.00186523,-1.92575807,98.26200000
195,-0.00192578,-1.92580286,98.18000000
196,-0.00209766,-1.92578120,98.23000000
197,-0.00212500,-1.92598246,98.24400000
198,-0.00190820,-1.92609514,98.09800000
199,-0.00208984,-1.92613652,98.24800000
200,-0.00192383,-1.92615070,98.14600000
201,-0.00175781,-1.92599252,98.32000000
202,-0.00179102,-1.92596717,98.48200000
203,-0.00169922,-1.92599447,98.51000000
204,-0.00179492,-1.92607913,98.44800000
205,-0.00182227,-1.92610059,98.58000000
206,-0.00162109,-1.92622550,98.46000000
207,-0.00168164,-1.92623526,98.61400000
208,-0.00201172,-1.92627065,98.64400000
209,-0.00214844,-1.92627021,98.60600000
210,-0.00197461,-1.92637962,98.74000000
211,-0.00213477,-1.92642594,98.74000000
212,-0.00225586,-1.92658484,98.63000000
213,-0.00213477,-1.92659105,98.67000000
214,-0.00212305,-1.92668035,98.50400000
215,-0.00229102,-1.92681723,98.58200000
216,-0.00260938,-1.92688505,98.57800000
217,-0.00275977,-1.92678601,98.63800000
218,-0.00248047,-1.92695857,98.64600000
219,-0.00253320,-1.92700824,98.80000000
220,-0.00233398,-1.92703421,98.75600000
221,-0.00256445,-1.92706948,98.82600000
222,-0.00251563,-1.92714141,98.75200000
223,-0.00228906,-1.92706482,98.70400000
224,-0.00221094,-1.92707591,98.66800000
225,-0.00220312,-1.92716388,98.74400000
226,-0.00234570,-1.92716900,98.80200000
227,-0.00234375,-1.92705665,98.87000000
228,-0.00231250,-1.92712033,98.90800000
229,-0.00234570,-1.92737354,98.68400000
230,-0.00261133,-1.92734652,98.74400000
231,-0.00268164,-1.92739241,98.76000000
232,-0.00228711,-1.92738729,98.88600000
233,-0.00232227,-1.92738511,98.88200000
234,-0.00219141,-1.92747841,98.95600000
235,-0.00216797,-1.92752023,98.99600000
236,-0.00246094,-1.92747589,99.02800000
237,-0.00271094,-1.92757223,99.08800000
238,-0.00241211,-1.92762793,99.18800000
239,-0.00217969,-1.92755093,99.17400000
240,-0.00219336,-1.92762346,99.05200000
241,-0.00209180,-1.92764660,99.07800000
242,-0.00214648,-1.92770187,99.03800000
243,-0.00235352,-1.92766858,99.09800000
244,-0.00223242,-1.92785385,99.09200000
245,-0.00215625,-1.92788446,99.07000000
246,-0.00205469,-1.92790655,99.14400000
247,-0.00207617,-1.92804751,98.96400000
248,-0.00210547,-1.92824354,98.90400000
249,-0.00207031,-1.92818355,98.93600000
250,-0.00164453,-1.92807629,99.11400000
251,-0.00158398,-1.92796567,99.10000000
252,-0.00166992,-1.92818085,99.05200000
253,-0.00181250,-1.92833181,98.97400000
254,-0.00211914,-1.92832369,98.99000000
255,-0.00194727,-1.92820245,99.26200000
256,-0.00194141,-1.92822302,99.32200000
257,-0.00181055,-1.92827732,99.21200000
258,-0.00196484,-1.92838511,99.14000000
259,-0.00176172,-1.92854235,99.14000000
260,-0.00183984,-1.92862234,99.09000000
261,-0.00174609,-1.92855221,99.01800000
262,-0.00171875,-1.92851994,99.21200000
263,-0.00187695,-1.92852570,99.32800000
264,-0.00194336,-1.92864741,99.29200000
265,-0.00180859,-1.92854736,99.36200000
266,-0.00183203,-1.92876894,99.24400000
267,-0.00220898,-1.92887696,99.22400000
268,-0.00234375,-1.92865632,99.48400000
269,-0.00220508,-1.92874453,99.30600000
