2D FM Ising; L=32; T=1.00; s_hi=1.00; s_Hi=1.00; MC steps= 1.00e+04; repeat=1000; Final_E=-2010.53; Final_M=-550;
mc_step,mag,energy,domain_len
0,0.00000000,-1.87537453,64.00000000
1,-0.00023242,-1.85887221,89.75400000
2,-0.00065625,-1.85567982,100.45000000
3,-0.00122266,-1.85534504,106.74600000
4,-0.00141211,-1.85550905,111.21000000
5,-0.00191797,-1.85644162,114.10200000
6,-0.00205664,-1.85754032,116.51200000
7,-0.00207813,-1.85851060,118.32200000
8,-0.00187500,-1.85991271,119.93200000
9,-0.00224609,-1.86130304,120.99800000
10,-0.00189258,-1.86191950,122.08000000
11,-0.00176953,-1.86290894,123.35200000
12,-0.00171875,-1.86418574,123.85400000
13,-0.00223437,-1.86503114,124.94400000
14,-0.00267383,-1.86616118,125.27800000
15,-0.00243164,-1.86607462,126.52600000
16,-0.00228906,-1.86640270,127.39600000
17,-0.00262305,-1.86714670,128.05200000
18,-0.00260938,-1.86774974,128.74800000
19,-0.00285156,-1.86847683,129.05000000
20,-0.00250391,-1.86886689,129.71200000
21,-0.00227539,-1.86989484,130.05800000
22,-0.00190820,-1.87030579,130.59400000
23,-0.00212500,-1.87088013,130.86000000
24,-0.00234375,-1.87111333,131.43200000
25,-0.00237891,-1.87156355,131.79200000
26,-0.00204883,-1.87174753,132.07800000
27,-0.00246289,-1.87223548,133.08400000
28,-0.00216992,-1.87312074,132.83000000
29,-0.00204297,-1.87303638,133.59600000
30,-0.00206445,-1.87332457,134.09600000
31,-0.00249414,-1.87358118,134.46200000
32,-0.00174414,-1.87429832,134.35400000
33,-0.00184961,-1.87524584,134.21600000
34,-0.00248828,-1.87519736,134.47400000
35,-0.00182031,-1.87567451,134.95600000
36,-0.00235156,-1.87584336,135.25200000
37,-0.00165234,-1.87686889,135.39800000
38,-0.00148633,-1.87676575,135.94600000
39,-0.00134180,-1.87714683,135.93800000
40,-0.00158203,-1.87762938,135.97200000
41,-0.00216602,-1.87793189,136.12800000
42,-0.00245508,-1.87828829,136.58000000
43,-0.00246680,-1.87806241,137.06200000
44,-0.00240234,-1.87898115,136.64600000
45,-0.00228516,-1.87956247,136.84400000
46,-0.00228906,-1.87905280,137.32800000
47,-0.00244727,-1.87921490,137.61200000
48,-0.00262891,-1.88005826,137.78800000
49,-0.00261328,-1.88040924,138.03800000
50,-0.00242773,-1.88031455,138.33400000
51,-0.00277344,-1.88060301,138.47800000
52,-0.00230469,-1.88061999,138.60000000
53,-0.00155469,-1.88070687,139.29400000
54,-0.00141016,-1.88042454,139.35800000
55,-0.00163672,-1.88015361,139.85600000
56,-0.00164453,-1.88132047,139.66400000
57,-0.00178125,-1.88166819,139.52400000
58,-0.00128125,-1.88137729,140.04000000
59,-0.00187305,-1.88183857,140.11000000
60,-0.00194531,-1.88191085,140.16800000
61,-0.00229297,-1.88236791,140.04400000
62,-0.00222070,-1.88192142,140.60400000
63,-0.00193945,-1.88207527,140.79800000
64,-0.00170117,-1.88355446,140.31200000
65,-0.00112695,-1.88361739,140.29800000
66,-0.00144336,-1.88452003,140.07400000
67,-0.00108008,-1.88418376,140.63200000
68,-0.00123438,-1.88420675,140.89600000
69,-0.00160742,-1.88412593,141.14400000
70,-0.00199609,-1.88371922,141.69600000
71,-0.00247656,-1.88420053,141.71000000
72,-0.00223828,-1.88409983,142.04600000
73,-0.00310352,-1.88490357,142.03000000
74,-0.00295703,-1.88531342,141.72600000
75,-0.00287500,-1.88590791,141.71800000
76,-0.00316016,-1.88521393,142.20400000
77,-0.00329102,-1.88542006,142.36000000
78,-0.00348633,-1.88596516,142.16200000
79,-0.00319531,-1.88593845,142.64200000
80,-0.00364453,-1.88649568,142.46600000
81,-0.00383008,-1.88674399,142.44200000
82,-0.00420508,-1.88662649,142.98400000
83,-0.00339062,-1.88709586,142.85400000
84,-0.00294141,-1.88729867,142.96400000
85,-0.00295898,-1.88715583,142.80200000
86,-0.00330859,-1.88784031,142.56600000
87,-0.00407422,-1.88758743,142.86600000
88,-0.00474023,-1.88750656,143.22000000
89,-0.00479883,-1.88804523,143.20200000
90,-0.00475000,-1.88819725,143.49200000
91,-0.00496094,-1.88880701,143.08400000
92,-0.00491211,-1.88886432,143.46800000
93,-0.00449023,-1.88867574,143.53800000
94,-0.00422070,-1.88811377,143.95000000
95,-0.00387500,-1.88841216,144.27800000
96,-0.00328516,-1.88829008,144.28000000
97,-0.00367187,-1.88822216,144.83600000
98,-0.00382031,-1.88834343,144.79400000
99,-0.00358594,-1.88935513,144.47000000
100,-0.00360547,-1.88977652,144.47600000
101,-0.00338477,-1.88984418,144.45200000
102,-0.00374023,-1.88954558,144.65200000
103,-0.00430273,-1.88939640,145.12600000
104,-0.00409375,-1.88901117,145.49800000
105,-0.00375195,-1.88957027,145.52600000
106,-0.00342773,-1.89019733,145.03000000
107,-0.00319727,-1.89063970,144.92000000
108,-0.00296875,-1.88978401,145.62000000
109,-0.00294141,-1.89017217,145.58000000
110,-0.00300586,-1.88962182,146.09800000
111,-0.00298438,-1.89035702,145.73200000
112,-0.00381445,-1.89096498,145.77200000
113,-0.00386328,-1.89125090,145.50200000
114,-0.00319727,-1.89158605,145.65600000
115,-0.00283203,-1.89106113,145.72200000
116,-0.00295313,-1.89097203,145.83600000
117,-0.00257813,-1.89128205,145.83600000
118,-0.00233984,-1.89189307,145.95000000
119,-0.00299023,-1.89268373,145.42000000
120,-0.00242187,-1.89250018,145.54200000
121,-0.00193359,-1.89194273,145.82000000
122,-0.00258984,-1.89280353,145.37800000
123,-0.00298047,-1.89326516,145.63800000
124,-0.00300000,-1.89308733,145.66800000
125,-0.00308203,-1.89352035,145.42400000
126,-0.00223633,-1.89251268,146.33600000
127,-0.00224805,-1.89284075,146.16600000
128,-0.00236523,-1.89301231,146.00600000
129,-0.00250586,-1.89300300,146.21200000
130,-0.00192578,-1.89267693,146.28000000
131,-0.00183008,-1.89269232,146.46200000
132,-0.00153320,-1.89315579,146.47600000
133,-0.00207227,-1.89372593,146.06600000
134,-0.00251563,-1.89462444,145.54800000
135,-0.00252734,-1.89453069,145.63200000
136,-0.00297852,-1.89505163,145.75800000
137,-0.00196680,-1.89477841,146.06000000
138,-0.00174414,-1.89494272,146.05800000
139,-0.00200195,-1.89468498,146.15200000
140,-0.00207227,-1.89440559,146.38200000
141,-0.00255078,-1.89459140,146.30600000
142,-0.00306836,-1.89452438,146.49800000
143,-0.00293359,-1.89471911,146.37600000
144,-0.00293555,-1.89519710,146.16000000
145,-0.00278516,-1.89572661,145.98200000
146,-0.00289258,-1.89534980,146.09800000
147,-0.00288086,-1.89584328,145.92400000
148,-0.00256055,-1.89565135,146.22800000
