2D FM Ising; L=64; T=0.10; s_hi=1.00; s_Hi=0.32; MC steps= 1.00e+04; repeat=500; Final_E=-8074.70; Final_M=58;
mc_step,mag,energy,domain_len
0,0.00000000,-1.93819570,128.00000000
1,-0.00003125,-1.93958058,136.03600000
2,0.00001855,-1.94097597,139.03600000
3,0.00003223,-1.94199736,140.35200000
4,-0.00005078,-1.94273292,140.90400000
5,-0.00007617,-1.94331583,141.26800000
6,-0.00002344,-1.94371875,141.47600000
7,0.00001758,-1.94398530,141.61200000
8,0.00001563,-1.94419229,141.78800000
9,-0.00004004,-1.94437898,141.89600000
10,-0.00000293,-1.94452037,142.10800000
11,-0.00001367,-1.94462745,142.14000000
12,-0.00003223,-1.94470895,142.23200000
13,-0.00003418,-1.94479134,142.28800000
14,-0.00002734,-1.94485360,142.41200000
15,-0.00007617,-1.94490769,142.52400000
16,-0.00010156,-1.94496567,142.61600000
17,-0.00010254,-1.94502571,142.66400000
18,-0.00008008,-1.94507687,142.79200000
19,-0.00010059,-1.94513242,142.74400000
20,-0.00013574,-1.94516906,142.84000000
21,-0.00015039,-1.94520884,142.76000000
22,-0.00013184,-1.94524150,142.84400000
23,-0.00017383,-1.94528450,142.96800000
24,-0.00017773,-1.94533783,142.98800000
25,-0.00017578,-1.94536472,143.12000000
26,-0.00017187,-1.94539098,143.17200000
27,-0.00014941,-1.94543215,143.24000000
28,-0.00016406,-1.94545946,143.24400000
29,-0.00018164,-1.94548088,143.32800000
30,-0.00015039,-1.94550706,143.17200000
31,-0.00013477,-1.94552071,143.27200000
32,-0.00015625,-1.94554462,143.36400000
33,-0.00012598,-1.94556678,143.38000000
34,-0.00012305,-1.94558554,143.43600000
35,-0.00014551,-1.94559660,143.48800000
36,-0.00014648,-1.94561103,143.58000000
37,-0.00015723,-1.94562950,143.51600000
38,-0.00014355,-1.94564880,143.53600000
39,-0.00017773,-1.94567478,143.58000000
40,-0.00017187,-1.94569528,143.72400000
41,-0.00017676,-1.94571581,143.76400000
42,-0.00016309,-1.94573211,143.72400000
43,-0.00016016,-1.94574837,143.73200000
44,-0.00017969,-1.94576174,143.71200000
45,-0.00016113,-1.94577917,143.73200000
46,-0.00018457,-1.94578339,143.85600000
47,-0.00021191,-1.94579425,143.89200000
48,-0.00022656,-1.94581337,143.84000000
49,-0.00021582,-1.94582865,143.81600000
50,-0.00021191,-1.94584256,143.95200000
51,-0.00021582,-1.94585663,143.90800000
52,-0.00019434,-1.94587379,143.88800000
53,-0.00023047,-1.94588643,144.01600000
54,-0.00023828,-1.94589570,143.95600000
55,-0.00022754,-1.94591182,144.04400000
56,-0.00022656,-1.94592711,144.04000000
57,-0.00023828,-1.94594129,144.09200000
58,-0.00026563,-1.94595994,144.04000000
59,-0.00026758,-1.94597013,144.04800000
60,-0.00028125,-1.94597924,144.12000000
61,-0.00024707,-1.94599375,144.18800000
62,-0.00026367,-1.94600151,144.13200000
63,-0.00025000,-1.94601100,144.16000000
64,-0.00024805,-1.94602734,144.18800000
65,-0.00025879,-1.94603656,144.24000000
66,-0.00021680,-1.94604633,144.18400000
67,-0.00020898,-1.94606809,144.30800000
68,-0.00021289,-1.94608170,144.18800000
69,-0.00023047,-1.94609870,144.26400000
70,-0.00021582,-1.94611222,144.34400000
71,-0.00017969,-1.94612800,144.43600000
72,-0.00018066,-1.94614058,144.39600000
73,-0.00016504,-1.94614958,144.45200000
74,-0.00019629,-1.94616252,144.44800000
75,-0.00019531,-1.94617207,144.44400000
76,-0.00019922,-1.94618029,144.46800000
77,-0.00019336,-1.94618655,144.46000000
78,-0.00018359,-1.94619838,144.56000000
79,-0.00018750,-1.94620493,144.59200000
80,-0.00018555,-1.94621241,144.49600000
81,-0.00021484,-1.94621905,144.50800000
82,-0.00017871,-1.94622523,144.50000000
83,-0.00019922,-1.94623815,144.50000000
84,-0.00021191,-1.94624800,144.60800000
85,-0.00021777,-1.94625835,144.66400000
86,-0.00020605,-1.94626578,144.59200000
87,-0.00017383,-1.94627843,144.66400000
88,-0.00015332,-1.94628783,144.70400000
89,-0.00017578,-1.94629878,144.70400000
90,-0.00017676,-1.94630979,144.69600000
91,-0.00015332,-1.94632070,144.70400000
92,-0.00016797,-1.94632749,144.72400000
93,-0.00016406,-1.94633758,144.67600000
94,-0.00015234,-1.94635867,144.70000000
95,-0.00015820,-1.94636887,144.80000000
96,-0.00014258,-1.94637293,144.71200000
97,-0.00014355,-1.94638275,144.73200000
98,-0.00013086,-1.94638338,144.74800000
99,-0.00015430,-1.94639026,144.79200000
100,-0.00015137,-1.94640108,144.78400000
101,-0.00014160,-1.94640639,144.77200000
102,-0.00015137,-1.94641519,144.88000000
103,-0.00015234,-1.94642639,144.86800000
104,-0.00017871,-1.94642866,144.81200000
105,-0.00014746,-1.94644455,144.86400000
106,-0.00015332,-1.94645220,144.91600000
107,-0.00014551,-1.94647191,144.86800000
108,-0.00013086,-1.94647661,144.80400000
109,-0.00014551,-1.94648396,144.83200000
110,-0.00009863,-1.94648930,144.85200000
111,-0.00015137,-1.94649869,144.84400000
112,-0.00013574,-1.94650584,144.84400000
