2D FM Ising; L=64; T=1.00; s_hi=1.00; s_Hi=1.00; MC steps= 1.00e+04; repeat=1000; Final_E=-8061.32; Final_M=-1914;
mc_step,mag,energy,domain_len
0,0.00000000,-1.93850221,128.00000000
1,-0.00012646,-1.92460150,201.40800000
2,-0.00021436,-1.92002723,234.70200000
3,-0.00030371,-1.91819073,254.08800000
4,-0.00020557,-1.91791874,265.41000000
5,-0.00046729,-1.91805031,273.19000000
6,-0.00040039,-1.91849829,279.04600000
7,-0.00045654,-1.91834901,285.53800000
8,-0.00067676,-1.91862809,289.76800000
9,-0.00068457,-1.91892996,293.38600000
10,-0.00090674,-1.91918213,297.18400000
11,-0.00078516,-1.91963580,299.96600000
12,-0.00091406,-1.91981506,302.36800000
13,-0.00116016,-1.92004755,304.98000000
14,-0.00101807,-1.92002075,308.96600000
15,-0.00115137,-1.92053428,310.59200000
16,-0.00124463,-1.92078780,312.84400000
17,-0.00101123,-1.92137853,313.51800000
18,-0.00088330,-1.92131868,315.65800000
19,-0.00093652,-1.92136075,318.25200000
20,-0.00068945,-1.92135310,320.90800000
21,-0.00064697,-1.92154177,321.70800000
22,-0.00069678,-1.92147691,323.89200000
23,-0.00050244,-1.92209788,323.97600000
24,-0.00044727,-1.92234838,324.96000000
25,-0.00044531,-1.92252744,325.80800000
26,-0.00019824,-1.92293166,326.34800000
27,-0.00009229,-1.92290592,328.04200000
28,-0.00026904,-1.92308995,329.61200000
29,-0.00047559,-1.92303410,331.21000000
30,-0.00036572,-1.92307217,332.49400000
31,-0.00039941,-1.92358786,332.93000000
32,-0.00031934,-1.92355392,334.17800000
33,-0.00026807,-1.92378038,334.82800000
34,-0.00019922,-1.92405481,335.76400000
35,-0.00051953,-1.92368073,337.25200000
36,-0.00047070,-1.92399193,337.87200000
37,-0.00037891,-1.92405889,339.25800000
38,-0.00037793,-1.92415680,340.22800000
39,-0.00039014,-1.92450783,340.25400000
40,-0.00067480,-1.92433616,341.57800000
41,-0.00060400,-1.92453114,342.18200000
42,-0.00062744,-1.92458862,343.05600000
43,-0.00052344,-1.92473495,343.92000000
44,-0.00081104,-1.92480193,344.98000000
45,-0.00084473,-1.92462675,346.79800000
46,-0.00104980,-1.92481846,347.39800000
47,-0.00108203,-1.92515111,347.18800000
48,-0.00119043,-1.92512384,347.69800000
49,-0.00103906,-1.92489874,349.31400000
50,-0.00110645,-1.92506862,349.83800000
51,-0.00087305,-1.92500095,350.85600000
52,-0.00078906,-1.92538481,350.83600000
53,-0.00073438,-1.92540216,351.88600000
54,-0.00092480,-1.92587896,351.15400000
55,-0.00104346,-1.92584889,352.22400000
56,-0.00084180,-1.92595119,352.08600000
57,-0.00095068,-1.92596025,353.29800000
58,-0.00088965,-1.92604470,354.32600000
59,-0.00094531,-1.92633790,353.86400000
60,-0.00073193,-1.92605503,355.32400000
61,-0.00087549,-1.92633120,355.46800000
62,-0.00084131,-1.92630372,356.38800000
63,-0.00108203,-1.92639105,357.41400000
64,-0.00094531,-1.92643576,357.59400000
65,-0.00087988,-1.92631719,358.01800000
66,-0.00105957,-1.92635831,359.02800000
67,-0.00116211,-1.92646815,359.33600000
68,-0.00110742,-1.92626763,360.33400000
69,-0.00095312,-1.92683734,359.42600000
70,-0.00106641,-1.92693650,359.81200000
71,-0.00080078,-1.92687358,360.93600000
72,-0.00088867,-1.92723873,360.93800000
73,-0.00092383,-1.92714111,361.58000000
74,-0.00106592,-1.92749907,361.64200000
75,-0.00127490,-1.92738780,362.49800000
76,-0.00130029,-1.92709737,363.70600000
77,-0.00147559,-1.92724220,363.58600000
78,-0.00154980,-1.92726274,364.66800000
79,-0.00109277,-1.92735235,364.61800000
80,-0.00105322,-1.92774070,364.15600000
81,-0.00114502,-1.92733793,366.55000000
82,-0.00114941,-1.92761338,366.43400000
83,-0.00096680,-1.92751430,367.44600000
84,-0.00108643,-1.92770043,367.64600000
85,-0.00121680,-1.92762440,368.49000000
86,-0.00129492,-1.92785799,368.00600000
87,-0.00159375,-1.92775982,369.10000000
88,-0.00179492,-1.92826865,369.22600000
89,-0.00178027,-1.92817780,369.94200000
90,-0.00179053,-1.92821668,369.83600000
91,-0.00173438,-1.92847597,369.53600000
92,-0.00176074,-1.92854439,369.50000000
93,-0.00172900,-1.92883043,369.66800000
94,-0.00153516,-1.92899347,369.70000000
95,-0.00118945,-1.92867976,371.34000000
96,-0.00142139,-1.92855669,371.76400000
97,-0.00134912,-1.92866092,372.59200000
98,-0.00151709,-1.92887170,372.52600000
99,-0.00167725,-1.92889392,372.51600000
100,-0.00196582,-1.92892387,372.79400000
101,-0.00186719,-1.92902786,372.98600000
102,-0.00196045,-1.92889765,373.71000000
