2D FM Ising; L=256; T=1.00; s_hi=1.00; s_Hi=1.00; MC steps= 3.00e+04; repeat=200; Final_E=-128751.24; Final_M=8732;
mc_step,mag,energy,domain_len
0,0.00000000,-1.98428061,512.00000000
1,-0.00006134,-1.97254381,1331.02000000
2,-0.00008789,-1.96740660,1720.97000000
3,-0.00007141,-1.96466819,1951.28000000
4,0.00004486,-1.96324712,2096.11000000
5,0.00002930,-1.96235200,2201.70000000
6,-0.00006546,-1.96163632,2286.70000000
7,-0.00014587,-1.96124531,2346.35000000
8,-0.00007416,-1.96092725,2400.71000000
9,-0.00006760,-1.96076517,2443.04000000
10,-0.00016434,-1.96058390,2477.55000000
11,-0.00013046,-1.96049507,2508.49000000
12,-0.00016281,-1.96021773,2549.53000000
13,-0.00016006,-1.96016032,2580.82000000
14,-0.00022430,-1.96003690,2611.10000000
15,-0.00021515,-1.95995312,2637.93000000
16,-0.00011536,-1.95999753,2651.80000000
17,-0.00011459,-1.95985346,2677.19000000
18,-0.00010437,-1.95984131,2700.53000000
19,-0.00019653,-1.95972469,2726.04000000
20,-0.00009567,-1.95979282,2741.84000000
21,-0.00012726,-1.95966606,2765.83000000
22,-0.00008682,-1.95964896,2780.39000000
23,0.00001373,-1.95949639,2802.16000000
24,-0.00005310,-1.95953902,2818.04000000
25,0.00007965,-1.95955106,2830.12000000
26,0.00008301,-1.95943578,2855.13000000
27,0.00007629,-1.95927528,2874.42000000
28,0.00009308,-1.95931956,2891.36000000
29,-0.00002960,-1.95937947,2900.27000000
30,0.00002762,-1.95929459,2916.73000000
31,0.00005661,-1.95915450,2935.42000000
32,0.00016800,-1.95916733,2947.71000000
33,0.00008316,-1.95922351,2959.83000000
34,0.00016403,-1.95916021,2971.60000000
35,0.00013550,-1.95911331,2989.80000000
36,0.00013565,-1.95915406,2997.67000000
37,0.00012283,-1.95905151,3015.13000000
38,0.00021408,-1.95911613,3022.20000000
39,0.00020935,-1.95908424,3035.23000000
40,0.00017700,-1.95902944,3048.12000000
41,0.00010605,-1.95888665,3065.54000000
42,0.00007690,-1.95878585,3082.82000000
43,0.00010086,-1.95879453,3092.07000000
44,0.00012817,-1.95870906,3109.51000000
45,0.00016983,-1.95887734,3109.65000000
46,0.00008148,-1.95884371,3118.69000000
47,0.00010239,-1.95879152,3137.22000000
48,0.00019638,-1.95858026,3149.78000000
49,0.00007217,-1.95873008,3154.92000000
50,0.00007813,-1.95864712,3165.85000000
51,0.00011093,-1.95867908,3171.46000000
52,0.00021133,-1.95883292,3172.73000000
53,0.00012238,-1.95885250,3178.88000000
54,0.00019943,-1.95857847,3203.46000000
55,0.00026108,-1.95860504,3215.48000000
56,0.00038544,-1.95854594,3221.61000000
57,0.00033310,-1.95869223,3218.85000000
58,0.00017731,-1.95876205,3224.97000000
59,0.00023956,-1.95868598,3234.02000000
60,0.00024338,-1.95876498,3241.45000000
61,0.00043411,-1.95864648,3255.88000000
62,0.00025864,-1.95856620,3272.77000000
63,0.00026047,-1.95853967,3282.49000000
64,0.00015350,-1.95839315,3293.25000000
65,0.00017838,-1.95846553,3296.09000000
66,0.00019730,-1.95831948,3309.25000000
67,0.00011948,-1.95828638,3319.74000000
68,0.00014862,-1.95850989,3313.84000000
69,0.00013123,-1.95843375,3326.06000000
70,0.00015366,-1.95834793,3339.59000000
71,0.00018661,-1.95838962,3347.02000000
72,0.00009720,-1.95827742,3356.90000000
73,0.00024460,-1.95843349,3359.32000000
74,0.00018829,-1.95843883,3366.03000000
75,0.00020264,-1.95848854,3370.51000000
76,0.00035889,-1.95843224,3380.99000000
77,0.00040329,-1.95845670,3384.85000000
78,0.00037918,-1.95837876,3394.40000000
79,0.00029953,-1.95831271,3405.89000000
80,0.00041870,-1.95832576,3409.19000000
81,0.00036179,-1.95839256,3412.65000000
82,0.00041367,-1.95822201,3424.22000000
83,0.00030548,-1.95821771,3434.03000000
84,0.00029541,-1.95812782,3442.39000000
85,0.00026855,-1.95799788,3453.74000000
86,0.00025543,-1.95809991,3456.69000000
87,0.00026749,-1.95806017,3464.24000000
88,0.00044617,-1.95815934,3472.15000000
89,0.00045135,-1.95809650,3481.31000000
90,0.00019333,-1.95802192,3487.66000000
91,0.00028168,-1.95799021,3492.09000000
92,0.00025253,-1.95808313,3495.67000000
93,0.00024643,-1.95818221,3494.82000000
94,0.00021744,-1.95812064,3507.23000000
95,0.00018051,-1.95798590,3517.08000000
96,0.00016647,-1.95785116,3530.94000000
97,0.00026566,-1.95783281,3536.65000000
98,0.00027832,-1.95804499,3532.60000000
99,0.00034058,-1.95798708,3539.47000000
100,0.00033813,-1.95790190,3551.38000000
101,0.00033386,-1.95788360,3560.54000000
102,0.00039917,-1.95795636,3562.08000000
103,0.00050171,-1.95789767,3570.44000000
104,0.00042496,-1.95790636,3577.33000000
105,0.00036621,-1.95786782,3578.64000000
106,0.00039459,-1.95798906,3580.23000000
107,0.00033112,-1.95794910,3590.33000000
108,0.00022598,-1.95802604,3589.91000000
109,0.00029327,-1.95796797,3601.47000000
110,0.00019440,-1.95792270,3603.41000000
111,0.00027069,-1.95805604,3605.85000000
112,0.00025146,-1.95813926,3607.10000000
113,0.00027634,-1.95798022,3619.80000000
114,0.00033646,-1.95794057,3626.58000000
115,0.00043106,-1.95793387,3628.35000000
116,0.00038666,-1.95801988,3635.64000000
117,0.00043350,-1.95767740,3654.29000000
118,0.00041260,-1.95775710,3658.39000000
119,0.00043106,-1.95782526,3660.38000000
120,0.00035248,-1.95775718,3664.07000000
121,0.00038361,-1.95791362,3662.55000000
122,0.00039368,-1.95778378,3675.98000000
123,0.00057037,-1.95777528,3681.84000000
124,0.00061966,-1.95778027,3686.81000000
125,0.00057663,-1.95778967,3690.56000000
126,0.00067505,-1.95776568,3697.97000000
127,0.00076004,-1.95775820,3700.08000000
128,0.00064499,-1.95769942,3706.17000000
129,0.00059845,-1.95763841,3713.74000000
130,0.00054871,-1.95763043,3718.93000000
131,0.00043854,-1.95761662,3730.67000000
132,0.00051010,-1.95768062,3730.80000000
133,0.00046387,-1.95757577,3742.85000000
134,0.00045959,-1.95771216,3738.78000000
135,0.00050629,-1.95754813,3747.73000000
136,0.00043945,-1.95761194,3750.23000000
137,0.00049255,-1.95764733,3752.91000000
138,0.00057343,-1.95752702,3767.70000000
139,0.00042221,-1.95747023,3774.97000000
140,0.00040573,-1.95757241,3777.97000000
141,0.00028244,-1.95761928,3773.61000000
142,0.00028610,-1.95754572,3780.77000000
143,0.00026642,-1.95744234,3793.12000000
144,0.00033279,-1.95757055,3786.79000000
145,0.00027405,-1.95759377,3788.36000000
146,0.00036804,-1.95734164,3804.90000000
147,0.00024048,-1.95734220,3816.45000000
148,0.00029297,-1.95729750,3823.90000000
149,0.00044525,-1.95750190,3818.22000000
150,0.00046631,-1.95751211,3823.65000000
151,0.00062561,-1.95755105,3823.77000000
