2D FM Ising; L=64; T=0.30; s_hi=1.00; s_Hi=0.55; MC steps= 1.00e+04; repeat=500; Final_E=-8018.47; Final_M=82;
mc_step,mag,energy,domain_len
0,0.00000000,-1.93753268,128.00000000
1,-0.00003711,-1.93876048,141.19200000
2,-0.00014941,-1.94046937,146.64400000
3,-0.00013184,-1.94202475,149.44000000
4,-0.00003906,-1.94332165,151.46400000
5,-0.00013379,-1.94433337,152.99600000
6,-0.00002051,-1.94529877,154.24800000
7,0.00003516,-1.94612695,155.15200000
8,0.00015918,-1.94682461,156.07600000
9,0.00035840,-1.94735469,157.04800000
10,0.00033301,-1.94785073,157.48800000
11,0.00026855,-1.94828597,158.15200000
12,0.00025977,-1.94870291,158.92800000
13,0.00033789,-1.94914785,159.16400000
14,0.00032227,-1.94945558,159.61600000
15,0.00029199,-1.94974662,160.10400000
16,0.00025391,-1.95006192,160.42000000
17,0.00038086,-1.95030694,160.86400000
18,0.00032715,-1.95056256,161.11200000
19,0.00021289,-1.95083680,161.64400000
20,0.00031934,-1.95107646,162.06000000
21,0.00024902,-1.95126506,162.32000000
22,0.00016113,-1.95146468,162.65600000
23,0.00019238,-1.95170999,162.68800000
24,0.00028027,-1.95190401,162.98400000
25,0.00033398,-1.95206771,163.32400000
26,0.00021875,-1.95222466,163.34400000
27,0.00016016,-1.95235940,163.80400000
28,0.00018652,-1.95246312,164.01600000
29,0.00027539,-1.95263498,164.40800000
30,0.00023242,-1.95282360,164.50400000
31,0.00027734,-1.95294396,164.72400000
32,0.00024902,-1.95309197,165.01600000
33,0.00018848,-1.95322025,165.25200000
34,0.00017676,-1.95333066,165.40000000
35,0.00020508,-1.95349674,165.31200000
36,0.00013281,-1.95357146,165.51200000
37,0.00016602,-1.95371680,165.74400000
38,0.00040332,-1.95380818,165.94000000
39,0.00034180,-1.95396350,165.92400000
40,0.00036426,-1.95405363,166.33600000
41,0.00035156,-1.95417933,166.29600000
42,0.00034863,-1.95425422,166.63200000
43,0.00033301,-1.95435991,166.59200000
44,0.00028027,-1.95443291,166.82000000
45,0.00023047,-1.95455397,167.16400000
46,0.00013281,-1.95464851,167.25200000
47,0.00008594,-1.95472843,167.29600000
48,0.00001953,-1.95483814,167.50400000
49,0.00007324,-1.95492593,167.43200000
50,0.00002441,-1.95498532,167.61600000
51,-0.00006934,-1.95508522,167.59600000
52,-0.00008496,-1.95513934,167.76400000
53,-0.00017773,-1.95520555,168.18800000
54,-0.00020215,-1.95528783,168.10000000
55,-0.00012598,-1.95538596,168.01200000
56,-0.00025781,-1.95541470,168.27600000
57,-0.00021582,-1.95547445,168.55600000
58,-0.00013574,-1.95553418,168.77600000
59,-0.00012891,-1.95563970,168.65600000
60,-0.00025879,-1.95569889,168.78800000
61,-0.00023242,-1.95576782,168.88800000
62,-0.00017187,-1.95582742,168.95200000
63,-0.00015430,-1.95591024,168.77200000
64,-0.00009766,-1.95598236,168.92800000
65,-0.00014355,-1.95605091,169.09200000
66,-0.00015527,-1.95608242,169.24800000
67,-0.00005762,-1.95614667,169.22800000
68,-0.00008398,-1.95618152,169.57200000
69,-0.00013281,-1.95621787,169.67200000
70,-0.00026367,-1.95629945,169.52000000
71,-0.00027344,-1.95636097,169.58400000
72,-0.00024414,-1.95641421,169.61600000
73,-0.00026758,-1.95644473,169.94400000
74,-0.00032715,-1.95650893,170.13600000
75,-0.00038086,-1.95656136,170.06400000
76,-0.00031641,-1.95659802,170.06000000
77,-0.00029883,-1.95664247,170.19200000
78,-0.00027930,-1.95670131,170.28400000
79,-0.00027344,-1.95671266,170.30800000
80,-0.00022852,-1.95679765,170.46800000
81,-0.00022461,-1.95682975,170.58800000
82,-0.00024023,-1.95686220,170.85600000
83,-0.00025879,-1.95689391,170.81600000
84,-0.00021387,-1.95698384,170.70800000
85,-0.00011914,-1.95701781,171.04400000
86,-0.00003809,-1.95704062,171.04800000
87,-0.00002441,-1.95708985,170.95200000
88,-0.00001172,-1.95711550,171.06000000
89,-0.00003809,-1.95718307,170.88400000
90,0.00001074,-1.95718559,171.19200000
91,-0.00008496,-1.95721721,171.35200000
92,-0.00018457,-1.95726263,171.48800000
93,-0.00025879,-1.95727269,171.64000000
94,-0.00033691,-1.95734922,171.54400000
95,-0.00028906,-1.95735101,171.72400000
96,-0.00025977,-1.95740222,171.79600000
97,-0.00022168,-1.95749838,171.56800000
98,-0.00034375,-1.95751951,171.84800000
99,-0.00042969,-1.95751286,171.90800000
100,-0.00030762,-1.95755107,171.96400000
101,-0.00022949,-1.95763511,171.92400000
102,-0.00021582,-1.95765629,172.09200000
103,-0.00028223,-1.95771059,172.18400000
104,-0.00025391,-1.95774163,172.05600000
105,-0.00034863,-1.95773851,172.12000000
106,-0.00028027,-1.95777926,172.14400000
107,-0.00037793,-1.95779265,172.26400000
108,-0.00028809,-1.95783797,172.44400000
109,-0.00029687,-1.95784041,172.57200000
110,-0.00023437,-1.95788659,172.59200000
111,-0.00028906,-1.95792910,172.87600000
112,-0.00027344,-1.95797663,172.88000000
113,-0.00031641,-1.95799531,172.80000000
114,-0.00025684,-1.95804892,172.79200000
115,-0.00019531,-1.95807092,172.82800000
116,-0.00028027,-1.95807890,172.72800000
117,-0.00026367,-1.95810431,172.81600000
118,-0.00023730,-1.95811824,173.08400000
119,-0.00023340,-1.95818465,173.21200000
120,-0.00028320,-1.95818989,173.10800000
121,-0.00030859,-1.95822930,173.16000000
122,-0.00027734,-1.95825138,173.40000000
123,-0.00018555,-1.95832457,173.28400000
124,-0.00015918,-1.95834379,173.15600000
125,-0.00014648,-1.95841259,173.16000000
126,-0.00019727,-1.95844273,173.26400000
127,-0.00028320,-1.95844141,173.13200000
128,-0.00032520,-1.95844449,173.39200000
129,-0.00046484,-1.95845281,173.43600000
130,-0.00036230,-1.95848790,173.53200000
131,-0.00029883,-1.95852002,173.63600000
132,-0.00029785,-1.95854977,173.38400000
133,-0.00042871,-1.95854584,173.47200000
134,-0.00020020,-1.95861801,173.34800000
135,-0.00028613,-1.95860939,173.63600000
136,-0.00035742,-1.95861616,173.54400000
137,-0.00041211,-1.95861825,173.77600000
138,-0.00037305,-1.95866717,173.80400000
139,-0.00025000,-1.95868764,173.64800000
140,-0.00026367,-1.95871111,173.68400000
141,-0.00029883,-1.95875518,173.87600000
142,-0.00032324,-1.95874384,174.00400000
143,-0.00031348,-1.95877366,174.04000000
144,-0.00022852,-1.95879890,173.93200000
145,-0.00037109,-1.95881454,173.90400000
146,-0.00038867,-1.95885516,173.94800000
147,-0.00024805,-1.95883944,173.94800000
148,-0.00031055,-1.95883738,174.28800000
149,-0.00026953,-1.95892558,174.06000000
150,-0.00032031,-1.95894342,174.04800000
151,-0.00030371,-1.95898679,174.17600000
152,-0.00034570,-1.95895521,174.40400000
153,-0.00039453,-1.95896320,174.30800000
154,-0.00035059,-1.95897016,174.35600000
155,-0.00046680,-1.95896056,174.41600000
156,-0.00038379,-1.95899677,174.42800000
157,-0.00025586,-1.95899784,174.41600000
158,-0.00036426,-1.95902914,174.49600000
159,-0.00025879,-1.95902680,174.30800000
160,-0.00029785,-1.95909958,174.18400000
161,-0.00030469,-1.95910808,174.47600000
162,-0.00030762,-1.95911750,174.46000000
163,-0.00034082,-1.95911050,174.34800000
164,-0.00029199,-1.95915595,174.31600000
165,-0.00023145,-1.95913130,174.67600000
166,-0.00018066,-1.95917518,174.58000000
167,-0.00018359,-1.95917402,174.66800000
168,-0.00022852,-1.95922931,174.65600000
169,-0.00016895,-1.95926280,174.69600000
170,-0.00026270,-1.95929454,174.68400000
171,-0.00022656,-1.95930250,174.66400000
172,-0.00029297,-1.95926529,175.10800000
173,-0.00031250,-1.95932784,175.00000000
174,-0.00026758,-1.95936244,175.01200000
175,-0.00023145,-1.95934371,174.93200000
176,-0.00010547,-1.95936163,174.93600000
177,-0.00014648,-1.95937823,175.20800000
178,-0.00008203,-1.95937221,175.35600000
179,-0.00008105,-1.95945635,175.02400000
180,-0.00011328,-1.95943945,175.31600000
181,-0.00029297,-1.95942690,175.26000000
182,-0.00019727,-1.95942925,175.45200000
183,-0.00014941,-1.95946806,175.24400000
184,-0.00022168,-1.95950060,175.18800000
185,-0.00022461,-1.95952675,175.31600000
186,-0.00019141,-1.95956556,175.38800000
187,-0.00027441,-1.95958113,175.47600000
188,-0.00034766,-1.95962860,175.38400000
189,-0.00029492,-1.95961194,175.54000000
190,-0.00024219,-1.95961824,175.45200000
191,-0.00027930,-1.95958440,175.49200000
192,-0.00022168,-1.95962148,175.41200000
193,-0.00019531,-1.95963978,175.56800000
194,-0.00020117,-1.95965881,175.61600000
195,-0.00011621,-1.95964579,175.77200000
196,-0.00026563,-1.95967467,175.58400000
197,-0.00024512,-1.95970418,175.48400000
198,-0.00023437,-1.95969376,175.63600000
199,-0.00014160,-1.95970276,175.52800000
200,-0.00019824,-1.95974499,175.56400000
201,-0.00016406,-1.95977971,175.59600000
202,-0.00013672,-1.95980517,175.84800000
203,-0.00006641,-1.95978299,175.71600000
204,-0.00002539,-1.95984257,175.92000000
205,-0.00008594,-1.95986233,175.85200000
