2D FM Ising; L=32; T=2.00; s_hi=1.00; s_Hi=1.41; MC steps= 5.00e+03; repeat=1000; Final_E=-1473.89; Final_M=128;
mc_step,mag,energy,domain_len
0,0.00000000,-1.87614716,64.00000000
1,-0.00059961,-1.69799955,196.04400000
2,-0.00023437,-1.61069050,262.50200000
3,-0.00010547,-1.55860726,303.36600000
4,-0.00094531,-1.52289830,333.52400000
5,-0.00078516,-1.49877745,354.90400000
6,-0.00080664,-1.48293247,369.88800000
7,-0.00101172,-1.46992262,382.78800000
8,0.00093555,-1.46217498,392.27600000
9,0.00002344,-1.45706665,398.77000000
10,0.00071484,-1.45217366,405.62400000
11,0.00039063,-1.44884896,410.52000000
12,0.00035352,-1.44769108,414.12400000
13,0.00039453,-1.44402372,418.72600000
14,-0.00038086,-1.44161373,422.43000000
15,-0.00081055,-1.44065031,424.86000000
16,-0.00117578,-1.44059236,426.65400000
17,-0.00126172,-1.44055905,428.25200000
18,-0.00060937,-1.43975824,430.54800000
19,-0.00001953,-1.44048905,431.63200000
20,0.00016602,-1.44082464,432.97800000
21,-0.00037109,-1.44332064,432.34800000
22,0.00007813,-1.44024760,434.57200000
23,0.00190039,-1.43889932,436.20400000
24,0.00195312,-1.44068881,435.85600000
25,0.00107617,-1.44196354,436.05400000
26,0.00086719,-1.44231593,436.34800000
27,0.00039063,-1.44295219,436.47400000
28,-0.00000195,-1.44369107,436.47800000
29,-0.00028320,-1.44328013,436.98800000
30,-0.00010742,-1.44384191,437.61600000
31,-0.00014648,-1.44731183,435.80200000
32,0.00075977,-1.44656232,436.72400000
33,-0.00024023,-1.44907259,435.96000000
34,-0.00089844,-1.44634981,437.65200000
35,0.00005078,-1.44800507,436.83000000
36,-0.00082812,-1.44844951,437.20000000
37,-0.00132813,-1.45035487,436.25800000
38,-0.00126953,-1.44951707,436.81200000
39,-0.00159180,-1.44951670,436.13200000
40,-0.00192969,-1.44923744,436.18600000
41,-0.00107422,-1.45335689,434.67400000
42,-0.00160937,-1.45543524,433.94600000
43,-0.00166406,-1.45659595,433.19400000
44,-0.00214648,-1.45610404,433.62600000
45,-0.00185352,-1.45402815,434.68400000
46,-0.00027539,-1.45377020,434.87200000
47,-0.00139844,-1.45683421,433.76000000
48,-0.00348438,-1.45645881,434.05800000
49,-0.00432031,-1.45609800,434.18800000
50,-0.00460156,-1.45555746,434.53800000
51,-0.00632422,-1.45518793,435.86200000
52,-0.00494922,-1.45740966,434.54200000
53,-0.00538867,-1.46036255,432.96200000
54,-0.00515039,-1.46254685,431.39200000
55,-0.00367969,-1.46061673,432.03000000
56,-0.00330469,-1.46134430,431.68800000
57,-0.00219336,-1.46098900,431.73600000
58,-0.00142383,-1.46081136,431.96400000
59,-0.00079102,-1.45934544,432.68600000
60,-0.00026758,-1.46085009,432.93000000
61,-0.00028516,-1.46212993,432.24600000
62,-0.00100781,-1.46043711,433.44000000
63,-0.00098047,-1.46015570,433.19000000
64,-0.00059180,-1.46027091,432.73200000
65,-0.00111719,-1.46158546,432.00400000
66,-0.00068750,-1.46218772,431.52600000
67,-0.00228125,-1.46257664,431.00800000
