2D FM Ising; L=64; T=1.00; s_hi=1.00; s_Hi=1.00; MC steps= 1.00e+04; repeat=500; Final_E=-8079.28; Final_M=2518;
mc_step,mag,energy,domain_len
0,1.00000000,-1.99844730,0.00000000
1,0.99428516,-1.98744901,43.52000000
2,0.99095703,-1.98192844,65.69600000
3,0.98876953,-1.97874399,78.77200000
4,0.98720410,-1.97712151,86.98000000
5,0.98612988,-1.97604384,91.95200000
6,0.98511523,-1.97483647,96.91200000
7,0.98431738,-1.97468149,99.28000000
8,0.98341895,-1.97390796,103.59600000
9,0.98271680,-1.97361336,105.72000000
10,0.98207031,-1.97319713,108.06800000
11,0.98131250,-1.97268202,110.69600000
12,0.98071680,-1.97228636,112.96800000
13,0.98011816,-1.97215232,114.45600000
14,0.97958008,-1.97188572,116.03200000
15,0.97880469,-1.97156354,118.91200000
16,0.97837012,-1.97117872,120.12000000
17,0.97818359,-1.97170505,119.72400000
18,0.97758301,-1.97146142,121.52800000
19,0.97719336,-1.97148005,122.45200000
20,0.97671680,-1.97142255,123.36000000
21,0.97608789,-1.97070203,125.80000000
22,0.97586133,-1.97101839,125.79600000
23,0.97556250,-1.97093740,126.34800000
24,0.97512109,-1.97095894,126.61600000
25,0.97426465,-1.97003408,130.37600000
26,0.97371973,-1.96993815,131.86800000
27,0.97341113,-1.96983636,132.36800000
28,0.97301465,-1.96977238,133.46400000
29,0.97256641,-1.96978410,133.98000000
30,0.97213281,-1.96956256,134.84800000
31,0.97174707,-1.96984522,134.98000000
32,0.97129785,-1.96978036,135.90400000
33,0.97074902,-1.96951006,138.04400000
34,0.97073633,-1.96997262,136.25600000
35,0.97030859,-1.96953622,138.38400000
36,0.96999316,-1.96954191,138.88800000
37,0.96937012,-1.96917857,140.79200000
38,0.96932812,-1.96923613,140.22000000
39,0.96875000,-1.96900104,142.24400000
40,0.96854980,-1.96907481,142.32400000
41,0.96814941,-1.96921696,142.42000000
42,0.96783008,-1.96897405,143.07600000
43,0.96760254,-1.96894152,143.69200000
44,0.96716113,-1.96867485,144.71200000
45,0.96702832,-1.96885842,144.36400000
46,0.96657617,-1.96867827,145.91200000
47,0.96626758,-1.96890566,145.66800000
48,0.96581055,-1.96872550,146.89600000
49,0.96553906,-1.96898694,147.08400000
50,0.96518457,-1.96872285,147.92000000
51,0.96485352,-1.96868963,147.69600000
52,0.96453516,-1.96843596,148.97600000
53,0.96412891,-1.96832774,150.34800000
54,0.96375488,-1.96823798,151.25600000
55,0.96344727,-1.96824411,151.79600000
56,0.96329102,-1.96823743,151.91200000
57,0.96315430,-1.96853701,151.62400000
58,0.96256445,-1.96835730,152.80400000
59,0.96224023,-1.96803189,154.28800000
60,0.96189551,-1.96822135,154.50800000
61,0.96170508,-1.96795883,155.08800000
62,0.96148535,-1.96785372,155.46400000
63,0.96123535,-1.96815744,155.22800000
64,0.96082031,-1.96784393,156.54400000
65,0.96025000,-1.96785754,157.29600000
66,0.95995703,-1.96776397,158.15200000
67,0.95952832,-1.96786271,158.16800000
68,0.95900684,-1.96755101,159.78000000
69,0.95854004,-1.96758702,160.15200000
70,0.95869141,-1.96786398,158.74800000
71,0.95870215,-1.96808298,158.11200000
72,0.95814160,-1.96766884,159.68000000
73,0.95785742,-1.96791222,159.77600000
74,0.95751660,-1.96776929,160.84400000
75,0.95744336,-1.96776316,160.83600000
76,0.95710156,-1.96780342,160.89200000
77,0.95657129,-1.96733034,162.90400000
78,0.95604980,-1.96740837,163.33200000
79,0.95568359,-1.96722251,164.51200000
80,0.95538086,-1.96707764,165.24800000
81,0.95486621,-1.96663991,167.06800000
82,0.95464648,-1.96697902,166.49600000
83,0.95418750,-1.96673320,167.89600000
84,0.95401953,-1.96707598,167.21600000
85,0.95349316,-1.96654302,168.99600000
86,0.95322363,-1.96679919,168.88400000
87,0.95284277,-1.96687447,168.88800000
88,0.95270801,-1.96693742,168.66000000
89,0.95227637,-1.96692560,168.58800000
90,0.95202832,-1.96670335,169.45600000
91,0.95154297,-1.96654550,170.60400000
92,0.95134277,-1.96654225,171.30800000
93,0.95117969,-1.96655398,171.33200000
94,0.95125586,-1.96670953,170.85600000
95,0.95075586,-1.96658792,171.54000000
96,0.95014453,-1.96629913,173.41600000
97,0.94994531,-1.96650642,172.51200000
98,0.94939063,-1.96620218,174.39200000
99,0.94892285,-1.96611665,175.03200000
100,0.94887988,-1.96629455,174.39200000
101,0.94858594,-1.96619124,175.55600000
102,0.94819727,-1.96643386,175.49200000
103,0.94792773,-1.96633009,175.44800000
104,0.94764648,-1.96625213,176.06000000
105,0.94736816,-1.96652007,175.50800000
106,0.94678516,-1.96604822,177.62800000
107,0.94662109,-1.96586727,177.80800000
108,0.94633789,-1.96593459,177.74400000
109,0.94615430,-1.96626216,177.29200000
110,0.94564063,-1.96583165,179.37200000
111,0.94523242,-1.96588928,179.64400000
112,0.94504102,-1.96623651,179.36800000
113,0.94496094,-1.96609641,179.52000000
114,0.94513184,-1.96678610,177.61200000
115,0.94460645,-1.96640108,179.18400000
116,0.94431250,-1.96649034,179.54800000
117,0.94404980,-1.96628527,179.58000000
118,0.94356738,-1.96606926,180.91200000
119,0.94312695,-1.96558960,182.02800000
120,0.94266309,-1.96552623,183.00800000
121,0.94256543,-1.96574073,182.05600000
122,0.94224609,-1.96556972,182.88000000
123,0.94189746,-1.96557239,183.52400000
124,0.94159473,-1.96565140,184.24400000
125,0.94147168,-1.96589049,183.44400000
126,0.94089844,-1.96564792,184.07600000
127,0.94041992,-1.96557980,184.91200000
128,0.94018848,-1.96528176,185.96000000
129,0.93987402,-1.96504983,186.81600000
130,0.93991016,-1.96557060,185.65600000
131,0.93943164,-1.96514358,187.03200000
132,0.93913574,-1.96499463,187.61200000
133,0.93876758,-1.96554586,186.73200000
134,0.93860840,-1.96560313,186.73200000
135,0.93830469,-1.96574209,186.36800000
136,0.93768848,-1.96533247,188.21600000
137,0.93709277,-1.96485964,190.21200000
138,0.93709473,-1.96505395,189.38000000
139,0.93667871,-1.96489300,190.12800000
140,0.93653223,-1.96549502,189.67200000
141,0.93617578,-1.96520460,190.34800000
142,0.93598047,-1.96546223,190.05600000
143,0.93589160,-1.96567714,189.41200000
144,0.93562598,-1.96542367,190.06400000
145,0.93517676,-1.96519126,191.22000000
146,0.93488281,-1.96512970,191.46400000
147,0.93461035,-1.96503606,192.13600000
148,0.93440039,-1.96498370,192.50400000
149,0.93427148,-1.96511670,191.97200000
150,0.93389160,-1.96489096,192.60800000
151,0.93393164,-1.96533565,191.85200000
152,0.93364746,-1.96494754,192.86000000
153,0.93328516,-1.96487828,193.42400000
154,0.93295313,-1.96473337,194.08000000
155,0.93245508,-1.96462359,195.61600000
156,0.93210352,-1.96439185,196.43200000
157,0.93186816,-1.96449044,196.37200000
158,0.93159473,-1.96434933,197.26000000
159,0.93129199,-1.96443272,197.62400000
160,0.93138379,-1.96459848,196.72800000
161,0.93090430,-1.96436477,197.99200000
162,0.93065918,-1.96469129,197.86800000
163,0.93045996,-1.96463453,198.28400000
164,0.93025684,-1.96451929,198.38800000
165,0.92989062,-1.96458599,198.45600000
166,0.92970801,-1.96454232,198.61600000
167,0.92951660,-1.96419806,200.21600000
168,0.92895215,-1.96405093,201.43200000
169,0.92883984,-1.96418250,200.91200000
170,0.92860937,-1.96399349,201.17200000
171,0.92822559,-1.96407513,201.65200000
172,0.92795117,-1.96420881,200.96800000
173,0.92801855,-1.96432840,200.41200000
174,0.92809082,-1.96482026,199.25600000
175,0.92754980,-1.96454432,200.50000000
176,0.92742578,-1.96469907,200.10000000
177,0.92724219,-1.96470590,199.96400000
178,0.92650000,-1.96395807,202.65200000
179,0.92661230,-1.96441823,201.58800000
180,0.92612500,-1.96414369,202.98000000
181,0.92625781,-1.96473386,200.79600000
182,0.92607031,-1.96477969,200.72000000
183,0.92599219,-1.96485749,200.90800000
184,0.92566309,-1.96487349,200.82400000
185,0.92508691,-1.96447180,203.11600000
186,0.92485449,-1.96424956,203.86000000
187,0.92463379,-1.96428408,204.86400000
188,0.92437109,-1.96404338,205.20000000
189,0.92426953,-1.96414907,204.46800000
190,0.92412793,-1.96435711,204.05200000
191,0.92375488,-1.96401165,205.52000000
192,0.92350000,-1.96390431,205.31200000
193,0.92330176,-1.96422987,204.83200000
194,0.92290527,-1.96400803,206.02800000
195,0.92283691,-1.96420516,205.98000000
196,0.92236328,-1.96422676,205.86000000
197,0.92196680,-1.96396039,207.16400000
198,0.92173828,-1.96426562,206.42000000
199,0.92147754,-1.96412629,207.50000000
200,0.92097656,-1.96422057,207.40000000
201,0.92097656,-1.96424851,206.96400000
202,0.92059668,-1.96384006,208.33200000
203,0.92047656,-1.96392053,208.42400000
204,0.92034863,-1.96394700,209.26800000
205,0.92009473,-1.96380421,209.36400000
206,0.92004297,-1.96411712,208.95600000
207,0.91991699,-1.96402845,208.66800000
208,0.91958398,-1.96402117,208.73200000
209,0.91938184,-1.96397857,208.68000000
210,0.91917969,-1.96416702,208.22000000
211,0.91883203,-1.96406844,209.53600000
212,0.91878418,-1.96427034,208.82000000
213,0.91840137,-1.96404945,209.89200000
214,0.91831152,-1.96418697,209.73200000
215,0.91822656,-1.96428483,209.21200000
216,0.91758301,-1.96388860,210.24000000
217,0.91707422,-1.96354107,212.14000000
218,0.91695801,-1.96349255,212.01200000
219,0.91637305,-1.96305080,213.98800000
220,0.91642773,-1.96373248,212.45600000
221,0.91604980,-1.96369998,212.59200000
222,0.91594922,-1.96344554,213.17600000
223,0.91575684,-1.96378589,212.49600000
224,0.91537500,-1.96373915,213.83200000
225,0.91535254,-1.96389527,213.07600000
226,0.91512598,-1.96375489,213.62000000
227,0.91508984,-1.96409671,212.54000000
228,0.91500684,-1.96359464,213.55600000
229,0.91461328,-1.96345386,214.39200000
230,0.91399805,-1.96318669,215.77600000
231,0.91386230,-1.96336763,214.77600000
232,0.91350195,-1.96332940,215.81200000
233,0.91319434,-1.96312562,216.37600000
234,0.91316309,-1.96329747,215.97600000
235,0.91299902,-1.96323746,216.15600000
236,0.91302051,-1.96366017,214.61200000
237,0.91285742,-1.96414629,213.87200000
238,0.91258789,-1.96401666,214.22000000
239,0.91233301,-1.96387197,214.74400000
240,0.91216016,-1.96379514,215.06000000
241,0.91226758,-1.96417392,214.32800000
242,0.91198242,-1.96383142,215.68800000
243,0.91155469,-1.96375709,215.72800000
244,0.91101855,-1.96369585,216.74800000
245,0.91091699,-1.96394668,216.20800000
246,0.91056543,-1.96370153,217.10400000
247,0.91013184,-1.96335246,218.97600000
248,0.90989160,-1.96319203,219.13200000
249,0.91003223,-1.96345047,218.08400000
250,0.90997754,-1.96342775,218.18400000
251,0.90958105,-1.96313341,219.88400000
252,0.90925684,-1.96295600,220.49200000
253,0.90899219,-1.96325951,220.06400000
254,0.90895313,-1.96316610,219.57600000
255,0.90860742,-1.96312485,220.45600000
256,0.90837305,-1.96295894,220.69600000
257,0.90826660,-1.96320765,219.89600000
258,0.90787500,-1.96310026,221.49200000
259,0.90736719,-1.96285982,222.80400000
260,0.90744238,-1.96342582,220.78400000
261,0.90729590,-1.96328557,221.13200000
262,0.90688379,-1.96309039,221.92800000
263,0.90637500,-1.96279332,223.78000000
264,0.90612500,-1.96291457,224.07600000
265,0.90574414,-1.96278051,224.67600000
266,0.90537109,-1.96265868,225.54800000
267,0.90516211,-1.96265671,225.71600000
268,0.90510937,-1.96262772,225.86400000
269,0.90517383,-1.96243207,225.81200000
270,0.90523828,-1.96289367,224.69200000
271,0.90516406,-1.96304934,224.40400000
272,0.90483008,-1.96300390,225.37600000
273,0.90463281,-1.96314552,225.56000000
274,0.90463965,-1.96290744,225.41200000
275,0.90443066,-1.96342083,223.82000000
276,0.90422754,-1.96332844,224.74000000
277,0.90414844,-1.96300564,225.08400000
278,0.90395996,-1.96288757,225.02800000
279,0.90379004,-1.96294826,225.06000000
280,0.90334863,-1.96302013,225.82000000
281,0.90314648,-1.96259894,227.08800000
282,0.90285059,-1.96231079,227.73200000
283,0.90279297,-1.96287547,226.53600000
284,0.90268164,-1.96285370,226.84800000
285,0.90253906,-1.96268401,227.46800000
286,0.90225684,-1.96275016,226.74800000
287,0.90228223,-1.96330592,225.67600000
288,0.90228125,-1.96316872,226.51200000
289,0.90171973,-1.96261106,228.12800000
290,0.90136328,-1.96247361,228.62400000
291,0.90099121,-1.96232648,229.02000000
292,0.90062402,-1.96229455,230.03600000
293,0.90076953,-1.96256778,228.60400000
294,0.90053711,-1.96222611,229.57200000
295,0.90035547,-1.96212416,229.54800000
296,0.90016797,-1.96234986,229.61200000
297,0.89999805,-1.96242442,229.27600000
298,0.89972363,-1.96261724,229.42800000
299,0.89983398,-1.96282192,228.74000000
300,0.89935156,-1.96238452,230.26400000
301,0.89918848,-1.96268505,229.50800000
302,0.89867285,-1.96232856,231.21600000
303,0.89896680,-1.96298835,228.78000000
304,0.89873828,-1.96291774,228.71200000
305,0.89873926,-1.96342707,227.33600000
306,0.89840820,-1.96288825,228.15200000
307,0.89838965,-1.96281177,228.38000000
308,0.89814746,-1.96331523,228.16400000
309,0.89787988,-1.96305967,228.98000000
310,0.89733301,-1.96297362,229.70800000
311,0.89719043,-1.96287476,230.20000000
312,0.89694238,-1.96247520,231.03600000
313,0.89673340,-1.96238270,232.33200000
314,0.89644434,-1.96260646,232.16000000
315,0.89631543,-1.96271219,231.50400000
316,0.89602441,-1.96229911,232.74400000
317,0.89595215,-1.96263071,231.83200000
318,0.89556348,-1.96277100,231.09600000
319,0.89520410,-1.96267964,232.02000000
320,0.89515234,-1.96298077,231.46000000
321,0.89483398,-1.96271422,232.15200000
322,0.89458105,-1.96242190,233.51600000
323,0.89423730,-1.96251896,233.36400000
324,0.89405371,-1.96220093,234.17200000
325,0.89391309,-1.96241503,233.30000000
326,0.89369531,-1.96234734,233.89600000
327,0.89338379,-1.96224474,234.42400000
328,0.89333301,-1.96233148,234.18400000
329,0.89315723,-1.96244892,234.00000000
330,0.89306836,-1.96248635,233.66000000
331,0.89258789,-1.96201691,235.02000000
332,0.89229102,-1.96191995,235.27600000
333,0.89201562,-1.96204019,236.08800000
334,0.89195117,-1.96233651,234.55600000
335,0.89204883,-1.96231747,234.58800000
336,0.89207617,-1.96230614,234.97200000
337,0.89177441,-1.96228143,234.99200000
338,0.89148047,-1.96240088,235.78400000
339,0.89195996,-1.96289362,233.89600000
340,0.89162695,-1.96269232,234.25600000
341,0.89129004,-1.96241413,235.71200000
342,0.89123633,-1.96207324,236.62400000
343,0.89102930,-1.96228237,235.88000000
344,0.89087305,-1.96247807,236.38000000
345,0.89049707,-1.96249100,235.86000000
346,0.89030762,-1.96220706,237.04800000
347,0.89044531,-1.96257169,235.72000000
348,0.89032324,-1.96225980,236.79200000
349,0.89013672,-1.96233154,237.38400000
350,0.88970215,-1.96198731,238.17600000
351,0.88953027,-1.96233049,237.58800000
352,0.88922754,-1.96213177,238.24400000
353,0.88921387,-1.96222742,236.92800000
354,0.88900488,-1.96236090,237.25600000
355,0.88908008,-1.96225632,237.24800000
356,0.88899902,-1.96204751,238.59200000
357,0.88884961,-1.96223555,238.60800000
358,0.88862402,-1.96218876,238.09600000
359,0.88826270,-1.96213656,238.58000000
360,0.88784473,-1.96175305,239.62800000
361,0.88752637,-1.96192113,240.11600000
362,0.88717285,-1.96206293,239.78000000
363,0.88706641,-1.96199011,239.73200000
364,0.88691211,-1.96206082,239.65200000
365,0.88650293,-1.96215507,239.78400000
366,0.88637402,-1.96226334,239.63600000
367,0.88607617,-1.96218065,240.41200000
368,0.88577637,-1.96219649,240.65600000
369,0.88529199,-1.96185750,242.05600000
370,0.88540430,-1.96186581,241.58400000
371,0.88512305,-1.96142246,242.56000000
372,0.88539648,-1.96227516,239.96000000
373,0.88525000,-1.96214826,240.26800000
374,0.88498535,-1.96192755,240.80400000
375,0.88496680,-1.96238087,239.86000000
376,0.88474219,-1.96228108,239.74000000
377,0.88430566,-1.96229765,240.80000000
378,0.88428711,-1.96256366,240.08800000
379,0.88372852,-1.96195266,241.92400000
380,0.88362012,-1.96201271,241.23200000
381,0.88349707,-1.96246596,240.67200000
382,0.88360742,-1.96282688,240.12000000
383,0.88336719,-1.96282364,240.62000000
384,0.88317480,-1.96265974,240.96400000
385,0.88274512,-1.96232837,242.28000000
386,0.88271777,-1.96227190,242.45600000
387,0.88248047,-1.96240614,242.13200000
388,0.88233887,-1.96210553,243.00000000
389,0.88218262,-1.96195464,243.70400000
390,0.88233008,-1.96221326,242.74800000
391,0.88219922,-1.96187239,243.66800000
392,0.88186035,-1.96203521,243.52000000
393,0.88182031,-1.96158909,244.08800000
394,0.88127539,-1.96142335,245.04800000
395,0.88116992,-1.96166516,245.12800000
396,0.88120996,-1.96208793,243.74400000
397,0.88119141,-1.96215544,243.34800000
398,0.88117285,-1.96217860,243.46800000
399,0.88095801,-1.96226797,243.01200000
400,0.88070703,-1.96245671,242.66800000
401,0.88020898,-1.96192825,244.85200000
402,0.87997266,-1.96233294,243.78400000
403,0.87987012,-1.96240961,243.72000000
404,0.87970020,-1.96235537,243.43600000
405,0.87935059,-1.96213406,244.32400000
406,0.87887988,-1.96195614,245.62000000
407,0.87894043,-1.96187419,245.15600000
408,0.87871094,-1.96167945,246.28000000
409,0.87856641,-1.96182681,246.36400000
410,0.87840430,-1.96192661,246.31600000
411,0.87779297,-1.96174808,247.45200000
412,0.87780371,-1.96176234,246.85200000
413,0.87764551,-1.96198752,246.22800000
414,0.87776953,-1.96207361,245.82000000
415,0.87756543,-1.96152416,247.50400000
416,0.87730371,-1.96163846,247.43200000
417,0.87725098,-1.96132041,248.28400000
418,0.87735449,-1.96183035,246.86000000
419,0.87723926,-1.96199782,246.62000000
420,0.87683594,-1.96186518,247.92400000
421,0.87700977,-1.96222343,246.54000000
422,0.87696387,-1.96248005,245.23600000
423,0.87679102,-1.96245268,245.16400000
424,0.87618262,-1.96230096,246.17600000
425,0.87581641,-1.96194768,247.63600000
426,0.87577148,-1.96231165,246.71600000
427,0.87583301,-1.96225798,247.18400000
428,0.87547949,-1.96213943,247.06800000
429,0.87519531,-1.96189415,248.48000000
430,0.87513867,-1.96179702,248.26800000
431,0.87494336,-1.96175057,248.90400000
432,0.87492285,-1.96181216,248.13600000
433,0.87446289,-1.96221962,248.32400000
434,0.87373145,-1.96141804,251.11200000
435,0.87381250,-1.96114036,251.54000000
436,0.87341992,-1.96132012,251.22800000
437,0.87328320,-1.96176432,250.68400000
438,0.87320312,-1.96175049,250.29200000
439,0.87307520,-1.96156067,250.82800000
440,0.87291309,-1.96156858,250.59600000
441,0.87275684,-1.96210882,249.44400000
442,0.87277051,-1.96175123,249.86400000
443,0.87270703,-1.96162450,250.02800000
444,0.87241602,-1.96160874,250.85600000
445,0.87235254,-1.96197997,250.18800000
446,0.87224609,-1.96209806,249.93200000
447,0.87218457,-1.96233451,249.76000000
448,0.87163574,-1.96214972,250.24000000
449,0.87100000,-1.96158653,252.09600000
450,0.87075977,-1.96167518,251.94800000
451,0.87079883,-1.96168716,252.23600000
452,0.87043750,-1.96178596,252.05600000
453,0.87066113,-1.96172856,252.28400000
454,0.87058105,-1.96155173,253.05600000
455,0.87038281,-1.96152695,252.84800000
456,0.87008496,-1.96187594,251.60800000
457,0.86995020,-1.96164744,252.58400000
458,0.87010547,-1.96204516,250.89600000
459,0.86992480,-1.96186705,251.28000000
460,0.86953906,-1.96160469,252.45200000
461,0.86955469,-1.96156897,252.84000000
462,0.86914062,-1.96134761,253.60800000
463,0.86890332,-1.96143468,253.28000000
464,0.86878711,-1.96159405,253.39600000
465,0.86864063,-1.96179543,253.34400000
466,0.86819727,-1.96170480,253.55200000
467,0.86808984,-1.96160699,253.67600000
468,0.86799707,-1.96141694,254.68000000
469,0.86737402,-1.96142986,255.63200000
470,0.86715039,-1.96161915,254.98400000
471,0.86683691,-1.96133719,255.25600000
472,0.86626465,-1.96130459,256.01600000
473,0.86618164,-1.96123728,256.35600000
474,0.86591309,-1.96132408,256.30800000
475,0.86577441,-1.96117331,256.63600000
476,0.86583398,-1.96109101,256.81600000
477,0.86595215,-1.96116009,257.20400000
478,0.86594434,-1.96156782,255.34000000
479,0.86551367,-1.96141791,255.63600000
480,0.86532715,-1.96160009,255.22000000
481,0.86506934,-1.96146449,255.83200000
482,0.86528711,-1.96159406,255.69600000
483,0.86510547,-1.96127124,256.83200000
484,0.86467871,-1.96123329,257.44800000
485,0.86418066,-1.96080768,258.39600000
486,0.86397559,-1.96092489,258.89600000
487,0.86354102,-1.96087138,259.14800000
488,0.86355664,-1.96114601,258.05200000
489,0.86335938,-1.96093424,258.53200000
490,0.86326270,-1.96115196,258.46800000
491,0.86301270,-1.96133009,258.27600000
492,0.86306152,-1.96105324,258.86400000
493,0.86299707,-1.96103927,258.47200000
494,0.86272266,-1.96104143,259.07600000
495,0.86238965,-1.96124883,259.50000000
496,0.86206152,-1.96093112,259.92400000
497,0.86201562,-1.96135396,259.29200000
498,0.86161230,-1.96108397,260.59200000
499,0.86192383,-1.96137620,259.19600000
500,0.86193750,-1.96141462,258.66000000
501,0.86168164,-1.96113336,259.48800000
502,0.86155566,-1.96108139,260.19200000
503,0.86120801,-1.96088220,260.98400000
504,0.86099902,-1.96068907,260.93200000
505,0.86100195,-1.96075504,260.98000000
506,0.86062891,-1.96081569,260.66800000
507,0.86031836,-1.96058442,261.77200000
