2D FM Ising; L=128; T=0.30; s_hi=1.00; s_Hi=0.55; MC steps= 1.00e+04; repeat=500; Final_E=-32582.74; Final_M=-644;
mc_step,mag,energy,domain_len
0,0.00000000,-1.96905839,256.00000000
1,0.00005029,-1.96966295,284.52400000
2,0.00008765,-1.97049506,296.64800000
3,0.00009863,-1.97118953,302.72000000
4,0.00015918,-1.97179565,306.88800000
5,0.00021265,-1.97229197,310.10800000
6,0.00021216,-1.97271501,312.68400000
7,0.00021143,-1.97308464,314.79600000
8,0.00022852,-1.97338934,316.42800000
9,0.00022559,-1.97366971,317.65200000
10,0.00025269,-1.97391134,319.52000000
11,0.00025293,-1.97415975,320.36400000
12,0.00018872,-1.97435900,321.88000000
13,0.00017578,-1.97454004,322.82400000
14,0.00025317,-1.97469455,323.78400000
15,0.00024634,-1.97485130,324.93600000
16,0.00023413,-1.97498687,325.72000000
17,0.00025195,-1.97510966,326.63600000
18,0.00025195,-1.97523783,327.28400000
19,0.00023584,-1.97536984,328.26400000
20,0.00023755,-1.97547810,328.28000000
21,0.00021069,-1.97557169,329.19600000
22,0.00019214,-1.97567921,329.55600000
23,0.00021606,-1.97576034,330.12000000
24,0.00022778,-1.97585764,330.91200000
25,0.00021704,-1.97593729,331.58000000
26,0.00019458,-1.97602062,331.94000000
27,0.00020947,-1.97610593,332.45600000
28,0.00021118,-1.97618642,332.74800000
29,0.00018164,-1.97624960,333.78400000
30,0.00018921,-1.97633426,334.11600000
31,0.00016431,-1.97639592,335.04000000
32,0.00019385,-1.97645751,334.96400000
33,0.00016260,-1.97652030,335.48800000
34,0.00014746,-1.97656843,336.50000000
35,0.00018774,-1.97663018,336.89600000
36,0.00021558,-1.97667249,337.10400000
37,0.00020166,-1.97674063,337.40000000
38,0.00021582,-1.97680544,337.31600000
39,0.00019971,-1.97686085,337.52000000
40,0.00019604,-1.97691758,338.07600000
41,0.00018335,-1.97696313,338.37200000
42,0.00017969,-1.97702408,338.32000000
43,0.00016333,-1.97706471,338.65600000
44,0.00015112,-1.97711633,338.86400000
45,0.00013281,-1.97713665,339.52400000
46,0.00016479,-1.97717605,339.74000000
47,0.00016699,-1.97721543,339.83600000
48,0.00015283,-1.97724881,340.21600000
49,0.00016772,-1.97728131,340.56400000
50,0.00019116,-1.97733009,340.39200000
51,0.00020703,-1.97737391,340.80400000
52,0.00019458,-1.97739993,341.43200000
53,0.00022437,-1.97743986,341.50400000
54,0.00024683,-1.97747470,341.66400000
55,0.00022290,-1.97750123,342.10800000
56,0.00025244,-1.97753911,342.38400000
57,0.00030225,-1.97756272,342.54400000
58,0.00028174,-1.97760428,342.92000000
59,0.00030688,-1.97764061,343.16000000
60,0.00030957,-1.97766874,343.36800000
61,0.00031030,-1.97769631,343.54800000
62,0.00032568,-1.97773023,343.75200000
63,0.00028906,-1.97777842,343.88400000
64,0.00030054,-1.97780041,343.93200000
65,0.00033301,-1.97781419,344.28400000
66,0.00035254,-1.97786024,344.24800000
67,0.00033472,-1.97786603,344.78400000
68,0.00035181,-1.97789016,344.77200000
69,0.00031689,-1.97792665,344.82400000
70,0.00033691,-1.97795366,345.30400000
71,0.00033813,-1.97798837,344.90000000
72,0.00034253,-1.97800909,345.56400000
73,0.00035620,-1.97802866,345.53200000
74,0.00037549,-1.97805151,345.88400000
75,0.00035327,-1.97806820,346.04000000
76,0.00034375,-1.97809857,346.31600000
77,0.00040894,-1.97811774,346.52400000
78,0.00041772,-1.97815565,346.89600000
79,0.00038745,-1.97818000,346.89200000
80,0.00043140,-1.97821209,346.72800000
81,0.00043384,-1.97825498,346.72400000
82,0.00037622,-1.97827015,346.82400000
83,0.00039014,-1.97827701,347.39200000
84,0.00035376,-1.97829063,347.21200000
85,0.00035718,-1.97830080,347.80800000
86,0.00037329,-1.97830811,348.06000000
87,0.00038843,-1.97834889,348.17600000
88,0.00037842,-1.97837390,347.86400000
89,0.00038135,-1.97840261,348.22800000
90,0.00038965,-1.97842825,348.34000000
91,0.00035400,-1.97843837,348.43200000
92,0.00040137,-1.97845216,348.96400000
93,0.00035986,-1.97848651,348.82800000
94,0.00035962,-1.97850703,349.18400000
95,0.00033936,-1.97852964,349.08000000
96,0.00034814,-1.97854163,349.24800000
97,0.00032178,-1.97856511,349.21600000
98,0.00034106,-1.97857936,349.30000000
99,0.00034741,-1.97859940,349.46400000
100,0.00031226,-1.97860385,349.95200000
101,0.00036865,-1.97862079,349.94800000
102,0.00040430,-1.97862508,350.56800000
103,0.00038599,-1.97864883,350.52400000
104,0.00038916,-1.97867752,350.51600000
105,0.00037427,-1.97869592,350.69200000
106,0.00040088,-1.97871009,350.57600000
107,0.00039404,-1.97872460,350.42800000
108,0.00036060,-1.97873864,350.80000000
109,0.00035693,-1.97876089,351.01600000
110,0.00037744,-1.97877672,350.91600000
111,0.00037769,-1.97878926,351.00400000
112,0.00040210,-1.97880033,351.30800000
113,0.00043848,-1.97882153,351.54800000
114,0.00044507,-1.97883240,351.22400000
115,0.00041040,-1.97885383,351.34800000
116,0.00036426,-1.97885776,351.64800000
117,0.00038574,-1.97889161,351.43600000
118,0.00038086,-1.97889782,351.88800000
119,0.00038843,-1.97890449,351.99200000
120,0.00038892,-1.97891330,351.86800000
121,0.00040430,-1.97894151,352.16800000
122,0.00039258,-1.97894684,352.53600000
123,0.00038916,-1.97897155,352.66400000
124,0.00037012,-1.97896910,352.35200000
125,0.00041382,-1.97899201,352.37200000
126,0.00041821,-1.97900862,352.68400000
127,0.00041553,-1.97901843,352.84000000
128,0.00039648,-1.97902944,352.53200000
129,0.00039600,-1.97904954,353.01600000
130,0.00039233,-1.97905748,353.02800000
131,0.00040454,-1.97906752,353.33600000
132,0.00043530,-1.97908565,353.20000000
133,0.00042432,-1.97910094,353.32400000
134,0.00044824,-1.97911411,353.25200000
135,0.00044580,-1.97912993,353.26800000
136,0.00041675,-1.97911657,353.80000000
137,0.00040991,-1.97913768,353.27600000
138,0.00042969,-1.97914657,353.42000000
139,0.00041406,-1.97916636,353.52800000
140,0.00039966,-1.97917339,354.48800000
141,0.00036890,-1.97919066,353.98000000
142,0.00037842,-1.97920754,353.70000000
143,0.00034277,-1.97923648,353.69600000
144,0.00034204,-1.97924562,353.91200000
145,0.00038159,-1.97924387,354.27600000
146,0.00039136,-1.97925931,354.18400000
147,0.00036719,-1.97926843,354.14800000
148,0.00035498,-1.97929304,354.30400000
