2D FM Ising; L=64; T=0.80; s_hi=1.00; s_Hi=0.89; MC steps= 1.00e+04; repeat=500; Final_E=-8192.09; Final_M=-1002;
mc_step,mag,energy,domain_len
0,0.00000000,-1.93676342,128.00000000
1,0.00007031,-1.93160733,171.85600000
2,-0.00003418,-1.93106441,191.06400000
3,-0.00007031,-1.93179419,201.48000000
4,-0.00006152,-1.93278180,207.64000000
5,0.00004102,-1.93375299,212.08800000
6,0.00039258,-1.93443309,215.61600000
7,0.00019043,-1.93516942,218.21600000
8,0.00043066,-1.93578566,220.68800000
9,0.00061816,-1.93640683,223.50000000
10,0.00049121,-1.93698527,225.87200000
11,0.00068164,-1.93746244,227.50000000
12,0.00071582,-1.93774180,229.35600000
13,0.00092285,-1.93827736,230.49600000
14,0.00086035,-1.93877299,231.32400000
15,0.00110645,-1.93905821,232.39600000
16,0.00090137,-1.93931674,234.34800000
17,0.00089160,-1.93963663,235.30800000
18,0.00060156,-1.94000410,235.92800000
19,0.00055176,-1.94029216,237.12400000
20,0.00102734,-1.94036433,238.24800000
21,0.00093164,-1.94070460,239.24000000
22,0.00116211,-1.94111673,239.98000000
23,0.00111230,-1.94134854,241.06800000
24,0.00090332,-1.94165617,241.45600000
25,0.00080176,-1.94196706,241.62800000
26,0.00085254,-1.94200908,243.08800000
27,0.00073242,-1.94226032,243.32800000
28,0.00111426,-1.94268237,243.49200000
29,0.00116504,-1.94272496,244.38000000
30,0.00139355,-1.94309221,244.94000000
31,0.00128516,-1.94324402,245.59600000
32,0.00125391,-1.94333408,246.38000000
33,0.00140430,-1.94351764,246.65200000
34,0.00139355,-1.94368638,247.60000000
35,0.00182227,-1.94382835,248.50000000
36,0.00186816,-1.94381787,249.49200000
37,0.00175879,-1.94413949,248.67200000
38,0.00195898,-1.94448488,249.14000000
39,0.00198340,-1.94444030,250.30000000
40,0.00209375,-1.94442724,250.70800000
41,0.00205469,-1.94443586,251.33600000
42,0.00195898,-1.94465655,251.88400000
43,0.00210449,-1.94457759,252.92400000
44,0.00178906,-1.94502529,252.95600000
45,0.00169824,-1.94525216,253.16800000
46,0.00157031,-1.94502525,254.41600000
47,0.00154590,-1.94518316,254.65600000
48,0.00161914,-1.94532170,254.84400000
49,0.00149707,-1.94555684,254.84000000
50,0.00151855,-1.94573830,254.65200000
51,0.00125781,-1.94602570,254.76400000
52,0.00112793,-1.94602508,255.79600000
53,0.00118555,-1.94594022,256.34000000
54,0.00116211,-1.94603154,256.48400000
55,0.00131641,-1.94637027,255.96800000
56,0.00130469,-1.94640322,256.50800000
57,0.00119336,-1.94659865,255.73600000
58,0.00111621,-1.94657902,256.45600000
59,0.00109766,-1.94640456,258.28000000
60,0.00110645,-1.94642629,259.09600000
61,0.00119629,-1.94659154,259.03600000
62,0.00131738,-1.94674061,259.51600000
63,0.00124805,-1.94700131,259.79200000
64,0.00137695,-1.94715612,259.59200000
65,0.00150195,-1.94713128,259.50000000
66,0.00129883,-1.94715038,259.52400000
67,0.00110449,-1.94717388,260.10400000
68,0.00103125,-1.94724809,261.08400000
69,0.00086523,-1.94762942,260.32400000
70,0.00074707,-1.94787285,260.13600000
71,0.00081543,-1.94769812,260.54000000
72,0.00094434,-1.94789017,260.73200000
73,0.00112793,-1.94780153,261.08400000
74,0.00112109,-1.94770028,261.69600000
75,0.00124609,-1.94790591,262.02000000
76,0.00104688,-1.94784757,262.19600000
77,0.00109766,-1.94803163,262.03200000
78,0.00122266,-1.94808619,262.84800000
79,0.00134082,-1.94809181,263.63200000
80,0.00115723,-1.94799451,264.52000000
81,0.00131934,-1.94824432,264.80400000
82,0.00113867,-1.94816720,264.47200000
83,0.00109766,-1.94808781,264.92800000
84,0.00100293,-1.94808026,265.71200000
85,0.00104883,-1.94820450,265.81600000
86,0.00105566,-1.94844322,265.47600000
87,0.00133496,-1.94856474,265.30000000
88,0.00152148,-1.94840164,266.57600000
89,0.00147559,-1.94888107,265.66800000
90,0.00119336,-1.94885638,266.47200000
91,0.00107031,-1.94871137,266.40400000
92,0.00115430,-1.94877774,267.14400000
93,0.00113086,-1.94858435,268.86000000
94,0.00089941,-1.94866535,268.72800000
95,0.00066016,-1.94894692,267.72800000
96,0.00080566,-1.94914933,267.72000000
97,0.00081543,-1.94898438,268.63200000
98,0.00072461,-1.94919098,269.07600000
99,0.00082715,-1.94923978,269.14800000
100,0.00090820,-1.94932863,269.40000000
101,0.00101855,-1.94959077,268.09200000
102,0.00082617,-1.94970046,268.02800000
103,0.00066113,-1.94944684,269.05600000
104,0.00050879,-1.94942788,269.85200000
105,0.00036621,-1.94939642,270.47600000
106,0.00063770,-1.94953061,270.84800000
107,0.00033691,-1.94984064,270.27600000
108,0.00042773,-1.94967048,271.07600000
109,0.00046582,-1.94975376,270.80800000
110,0.00050781,-1.94980307,270.86000000
111,0.00058105,-1.94992417,270.88800000
112,0.00046387,-1.95029032,270.63600000
113,0.00025000,-1.95031420,270.80400000
114,0.00020996,-1.95027360,271.52000000
115,0.00022168,-1.95010935,271.96800000
116,0.00026074,-1.95024096,272.16800000
117,0.00015723,-1.95039648,271.64000000
118,0.00022852,-1.95046187,271.57600000
119,0.00005469,-1.95043114,271.66400000
120,-0.00004199,-1.95063331,272.00000000
121,-0.00024219,-1.95054359,272.10800000
122,0.00008105,-1.95057241,272.32000000
123,0.00019531,-1.95064343,272.65200000
124,0.00004590,-1.95067761,273.04400000
125,0.00010156,-1.95061349,273.75600000
126,0.00028711,-1.95055768,273.65200000
127,0.00040332,-1.95050349,274.27200000
128,0.00033691,-1.95066120,273.69200000
129,0.00060840,-1.95061688,274.37600000
130,0.00095508,-1.95070263,274.37600000
131,0.00095215,-1.95085467,274.15200000
132,0.00093555,-1.95075714,274.58800000
133,0.00117578,-1.95119270,273.56800000
134,0.00117480,-1.95121553,273.84000000
135,0.00107617,-1.95121278,273.94400000
136,0.00126855,-1.95111742,274.52400000
137,0.00111133,-1.95116062,274.46800000
138,0.00121875,-1.95094714,275.81600000
139,0.00120215,-1.95147050,274.94400000
140,0.00130859,-1.95153373,275.45600000
