2D FM Ising; L=64; T=1.00; s_hi=1.00; s_Hi=1.00; MC steps= 1.00e+04; repeat=500; Final_E=-8136.16; Final_M=1168;
mc_step,mag,energy,domain_len
0,0.00000000,-1.93660108,128.00000000
1,-0.00021875,-1.92862019,180.07600000
2,-0.00004688,-1.92688143,202.45600000
3,0.00016406,-1.92682702,215.68400000
4,0.00002148,-1.92746230,223.54000000
5,0.00004785,-1.92829190,229.40800000
6,0.00033789,-1.92901011,233.44000000
7,0.00059863,-1.92979845,236.08800000
8,0.00077441,-1.93051305,238.36000000
9,0.00087793,-1.93107584,240.70400000
10,0.00075195,-1.93178687,242.55600000
11,0.00075781,-1.93196643,245.14400000
12,0.00098438,-1.93248549,246.60400000
13,0.00087598,-1.93296981,248.08800000
14,0.00104590,-1.93351889,248.92000000
15,0.00144629,-1.93372630,251.28400000
16,0.00142969,-1.93393165,252.80800000
17,0.00143066,-1.93422659,254.26800000
18,0.00162793,-1.93448510,255.56000000
19,0.00162500,-1.93478051,256.37200000
20,0.00176074,-1.93509736,257.96400000
21,0.00156445,-1.93574793,257.68800000
22,0.00196094,-1.93591396,258.98000000
23,0.00216992,-1.93596906,259.84000000
24,0.00234375,-1.93641325,259.88800000
25,0.00255957,-1.93642339,261.03600000
26,0.00279883,-1.93660915,262.56000000
27,0.00283789,-1.93652331,263.89200000
28,0.00295215,-1.93673964,264.45600000
29,0.00308594,-1.93690527,265.32000000
30,0.00325879,-1.93723431,265.28400000
31,0.00326074,-1.93732296,266.40800000
32,0.00320801,-1.93753647,266.52400000
33,0.00322852,-1.93798245,266.66800000
34,0.00322363,-1.93799741,267.72000000
35,0.00321680,-1.93824476,268.50400000
36,0.00308789,-1.93819856,269.84000000
37,0.00302344,-1.93786166,271.33200000
38,0.00340039,-1.93819203,270.97200000
39,0.00361426,-1.93840934,272.04400000
40,0.00366992,-1.93867505,271.54000000
41,0.00350977,-1.93870655,272.08400000
42,0.00341602,-1.93857988,273.41600000
43,0.00363281,-1.93898804,273.34800000
44,0.00359863,-1.93894550,274.22800000
45,0.00369922,-1.93905816,275.05200000
46,0.00380664,-1.93903643,275.25600000
47,0.00401758,-1.93928778,275.27200000
48,0.00410156,-1.93954842,275.77600000
49,0.00418164,-1.93985067,275.61600000
50,0.00430078,-1.93967849,277.16400000
51,0.00474902,-1.93976906,277.66000000
52,0.00490332,-1.93995640,278.16000000
53,0.00510938,-1.93975528,278.98800000
54,0.00519043,-1.94001584,279.37200000
55,0.00531348,-1.94012499,279.24800000
56,0.00521094,-1.94014735,279.67200000
57,0.00523340,-1.94027870,279.78400000
58,0.00545703,-1.94020865,280.40400000
59,0.00536719,-1.94056449,280.38400000
60,0.00577148,-1.94090073,280.09600000
61,0.00558105,-1.94073118,281.59600000
62,0.00563672,-1.94086922,281.56400000
63,0.00544727,-1.94077352,282.84800000
64,0.00546289,-1.94107171,282.61200000
65,0.00535156,-1.94110423,282.38000000
66,0.00548730,-1.94121521,282.52800000
67,0.00555762,-1.94119156,283.08400000
68,0.00582227,-1.94139090,283.12800000
69,0.00571680,-1.94181452,282.57600000
70,0.00568750,-1.94165449,282.79600000
71,0.00581055,-1.94174377,283.54400000
72,0.00559180,-1.94186626,283.83600000
73,0.00566113,-1.94176891,285.22400000
74,0.00555371,-1.94211265,284.76000000
75,0.00570215,-1.94175243,286.06800000
76,0.00585547,-1.94203670,285.83200000
77,0.00587695,-1.94225330,285.62800000
78,0.00570703,-1.94208646,286.75200000
79,0.00562012,-1.94206587,287.10000000
80,0.00566211,-1.94208023,287.27200000
81,0.00574414,-1.94232786,287.22400000
82,0.00582129,-1.94253781,286.57200000
83,0.00564355,-1.94251605,287.23600000
84,0.00537402,-1.94253645,288.03200000
85,0.00547363,-1.94256692,288.35600000
