2D FM Ising; L=128; T=0.10; s_hi=1.00; s_Hi=0.32; MC steps= 2.00e+04; repeat=200; Final_E=-32534.83; Final_M=0;
mc_step,mag,energy,domain_len
0,0.00000000,-1.96903283,256.00000000
1,0.00004028,-1.96971465,275.28000000
2,-0.00005920,-1.97042414,282.72000000
3,-0.00006287,-1.97101583,286.36000000
4,0.00000427,-1.97150326,288.51000000
5,0.00001709,-1.97186008,289.74000000
6,0.00007446,-1.97213551,290.84000000
7,0.00009399,-1.97235958,291.94000000
8,0.00008423,-1.97254498,292.28000000
9,0.00008972,-1.97269100,292.89000000
10,0.00014221,-1.97281449,293.31000000
11,0.00012207,-1.97292129,293.56000000
12,0.00015015,-1.97300596,294.13000000
13,0.00018372,-1.97311844,294.65000000
14,0.00018860,-1.97319649,295.06000000
15,0.00015869,-1.97327642,295.06000000
16,0.00018921,-1.97332949,295.84000000
17,0.00020386,-1.97339140,296.21000000
18,0.00022461,-1.97345752,296.68000000
19,0.00020142,-1.97351781,297.05000000
20,0.00019958,-1.97357351,297.36000000
21,0.00020569,-1.97362987,297.66000000
22,0.00020935,-1.97367520,297.46000000
23,0.00022034,-1.97372152,297.62000000
24,0.00023804,-1.97374741,297.98000000
25,0.00024475,-1.97378233,297.88000000
26,0.00028320,-1.97381479,298.50000000
27,0.00028076,-1.97383220,299.02000000
28,0.00027832,-1.97386512,298.85000000
29,0.00027161,-1.97390410,299.13000000
30,0.00030762,-1.97393922,299.13000000
31,0.00030579,-1.97398571,299.00000000
32,0.00032654,-1.97400634,299.16000000
33,0.00030029,-1.97403299,299.82000000
34,0.00030334,-1.97406297,299.80000000
35,0.00029785,-1.97408915,299.96000000
36,0.00032471,-1.97410727,300.18000000
37,0.00032715,-1.97413270,300.32000000
38,0.00036438,-1.97415114,300.54000000
39,0.00038696,-1.97417780,300.83000000
40,0.00039429,-1.97421150,300.45000000
41,0.00039917,-1.97422687,300.87000000
42,0.00033630,-1.97424579,300.91000000
43,0.00034546,-1.97426757,300.99000000
44,0.00036560,-1.97428977,301.00000000
45,0.00037476,-1.97430809,301.04000000
46,0.00038025,-1.97432528,300.89000000
47,0.00034851,-1.97434477,301.02000000
48,0.00035583,-1.97436012,301.03000000
49,0.00036255,-1.97437607,301.18000000
50,0.00034668,-1.97439606,301.34000000
51,0.00034180,-1.97440592,301.70000000
52,0.00034668,-1.97441527,301.54000000
53,0.00034546,-1.97444121,301.78000000
54,0.00031128,-1.97446007,301.78000000
55,0.00029846,-1.97447706,302.08000000
56,0.00030640,-1.97449751,302.10000000
57,0.00034607,-1.97450675,302.16000000
58,0.00029175,-1.97452263,301.88000000
59,0.00029297,-1.97452947,302.31000000
60,0.00030762,-1.97454262,302.49000000
61,0.00029541,-1.97456755,302.41000000
62,0.00031677,-1.97458884,302.42000000
63,0.00028870,-1.97459823,302.34000000
64,0.00026245,-1.97461354,302.73000000
65,0.00027283,-1.97462306,302.55000000
66,0.00022278,-1.97464802,302.61000000
67,0.00023621,-1.97465872,302.72000000
68,0.00028259,-1.97467091,302.81000000
69,0.00028809,-1.97467981,303.07000000
70,0.00028076,-1.97468909,302.91000000
71,0.00029053,-1.97470379,302.83000000
72,0.00027588,-1.97472429,303.38000000
73,0.00028381,-1.97473626,303.46000000
74,0.00028198,-1.97475019,303.24000000
75,0.00029541,-1.97475601,303.27000000
76,0.00027954,-1.97476303,303.77000000
77,0.00029297,-1.97477523,303.85000000
78,0.00029419,-1.97478441,303.61000000
79,0.00031006,-1.97479615,303.91000000
80,0.00027039,-1.97480837,303.78000000
81,0.00027222,-1.97482210,303.96000000
82,0.00025452,-1.97483880,303.89000000
83,0.00030090,-1.97483934,303.94000000
84,0.00029358,-1.97485216,303.80000000
85,0.00032349,-1.97486658,303.52000000
86,0.00030029,-1.97487437,303.70000000
87,0.00027771,-1.97488740,303.89000000
88,0.00026062,-1.97490475,303.82000000
89,0.00022583,-1.97491250,304.38000000
90,0.00025574,-1.97492959,304.33000000
91,0.00029236,-1.97493256,304.10000000
92,0.00022156,-1.97494346,304.56000000
93,0.00021606,-1.97495404,304.38000000
94,0.00021362,-1.97496609,304.54000000
95,0.00022278,-1.97497349,304.63000000
96,0.00023621,-1.97498185,304.99000000
97,0.00020752,-1.97499219,304.63000000
98,0.00022461,-1.97499644,304.80000000
99,0.00019836,-1.97500749,304.77000000
100,0.00020874,-1.97501839,304.90000000
101,0.00021606,-1.97502415,304.49000000
102,0.00024109,-1.97503373,304.66000000
103,0.00024963,-1.97503763,305.10000000
104,0.00025757,-1.97503946,305.07000000
105,0.00026123,-1.97504726,304.81000000
106,0.00023621,-1.97505120,304.76000000
107,0.00020508,-1.97506151,304.99000000
108,0.00022583,-1.97507582,305.18000000
109,0.00022034,-1.97508050,305.25000000
110,0.00022034,-1.97508943,305.14000000
111,0.00021606,-1.97510012,305.50000000
112,0.00020081,-1.97510860,305.30000000
113,0.00020142,-1.97510696,305.43000000
114,0.00021912,-1.97511153,305.53000000
115,0.00023254,-1.97511722,305.52000000
116,0.00022156,-1.97512649,305.58000000
117,0.00019897,-1.97513385,305.79000000
118,0.00025085,-1.97514025,305.38000000
119,0.00022461,-1.97514729,305.22000000
120,0.00022217,-1.97515162,305.35000000
121,0.00023254,-1.97515278,305.60000000
122,0.00023499,-1.97515503,305.53000000
123,0.00019714,-1.97516006,305.40000000
124,0.00018860,-1.97516490,305.56000000
125,0.00019165,-1.97517039,305.68000000
126,0.00017761,-1.97517711,305.77000000
127,0.00017212,-1.97518196,306.07000000
