2D FM Ising; L=128; T=0.10; s_hi=1.00; s_Hi=0.32; MC steps= 1.00e+04; repeat=200; Final_E=-32357.53; Final_M=-90;
mc_step,mag,energy,domain_len
0,0.00000000,-1.96822841,256.00000000
1,-0.00004150,-1.96893416,272.63000000
2,-0.00002686,-1.96962068,278.72000000
3,-0.00002563,-1.97014667,281.28000000
4,-0.00000549,-1.97052641,282.67000000
5,-0.00001160,-1.97076815,283.59000000
6,-0.00003174,-1.97097974,283.81000000
7,-0.00003052,-1.97111271,284.28000000
8,-0.00003174,-1.97121796,284.50000000
9,-0.00002075,-1.97130307,284.55000000
10,-0.00002441,-1.97137664,285.12000000
11,-0.00002380,-1.97143707,285.41000000
12,-0.00003296,-1.97149824,285.53000000
13,-0.00002258,-1.97154562,285.76000000
14,-0.00000732,-1.97158070,285.97000000
15,-0.00000122,-1.97161885,285.98000000
16,0.00000427,-1.97164678,286.16000000
17,0.00000061,-1.97167375,286.35000000
18,0.00000549,-1.97170232,286.34000000
19,-0.00000793,-1.97172246,286.47000000
20,0.00000244,-1.97174126,286.54000000
21,0.00000610,-1.97175521,286.62000000
22,0.00000671,-1.97176624,286.82000000
23,0.00000793,-1.97178353,287.00000000
24,-0.00001282,-1.97180575,286.99000000
25,0.00001587,-1.97181947,286.99000000
26,0.00001404,-1.97184113,287.20000000
27,0.00001526,-1.97186056,287.15000000
28,-0.00000427,-1.97186857,287.45000000
29,0.00000366,-1.97188956,287.59000000
30,-0.00000061,-1.97190364,287.45000000
31,-0.00000549,-1.97191616,287.80000000
32,-0.00002869,-1.97192553,287.85000000
33,-0.00002991,-1.97194192,288.04000000
34,-0.00003418,-1.97195308,287.88000000
35,-0.00003235,-1.97196966,288.01000000
36,-0.00002258,-1.97197819,288.22000000
37,-0.00000854,-1.97199047,288.01000000
38,-0.00001831,-1.97199955,288.09000000
39,-0.00000916,-1.97201478,288.43000000
40,-0.00002197,-1.97202590,288.05000000
41,-0.00001282,-1.97203516,288.11000000
42,-0.00000977,-1.97204639,288.23000000
43,0.00001282,-1.97205586,288.42000000
44,0.00001343,-1.97206438,288.59000000
45,0.00002563,-1.97207508,288.56000000
46,0.00000549,-1.97208468,288.70000000
47,0.00000427,-1.97209693,288.78000000
48,0.00000366,-1.97211147,288.75000000
49,-0.00000488,-1.97212196,288.93000000
50,-0.00001221,-1.97213234,288.94000000
51,-0.00000488,-1.97214281,288.94000000
52,0.00001343,-1.97215069,289.00000000
53,0.00000244,-1.97216595,289.29000000
54,0.00002563,-1.97217658,289.34000000
55,0.00002991,-1.97218316,289.38000000
56,0.00001038,-1.97219162,289.38000000
57,0.00003906,-1.97220242,289.40000000
58,0.00003662,-1.97221346,289.42000000
59,0.00003174,-1.97221721,289.49000000
60,0.00004211,-1.97222530,289.35000000
61,0.00004028,-1.97223301,289.54000000
62,0.00002197,-1.97223895,289.45000000
63,0.00002380,-1.97224349,289.53000000
64,0.00004700,-1.97224965,289.60000000
65,0.00003784,-1.97226011,289.64000000
66,0.00003357,-1.97226198,289.68000000
67,0.00004395,-1.97226794,289.73000000
68,0.00002686,-1.97227563,289.88000000
69,0.00001099,-1.97227965,289.83000000
70,0.00001587,-1.97228600,289.80000000
71,0.00003174,-1.97229299,289.57000000
72,0.00003845,-1.97229607,289.69000000
73,0.00002991,-1.97229927,289.66000000
74,0.00003906,-1.97229909,290.16000000
75,0.00004761,-1.97230822,289.92000000
76,0.00004761,-1.97230720,290.14000000
77,0.00003540,-1.97231162,290.16000000
78,0.00005005,-1.97231961,290.02000000
79,0.00005920,-1.97232714,290.15000000
80,0.00005615,-1.97233183,289.99000000
81,0.00004944,-1.97233710,290.12000000
82,0.00005310,-1.97233931,290.23000000
83,0.00004211,-1.97234337,290.28000000
84,0.00003845,-1.97234795,290.25000000
85,0.00003723,-1.97235564,290.12000000
86,0.00005066,-1.97235782,290.27000000
87,0.00005249,-1.97235995,290.24000000
88,0.00005859,-1.97236484,290.46000000
89,0.00004395,-1.97236740,290.25000000
90,0.00004211,-1.97237195,290.32000000
91,0.00003906,-1.97237772,290.34000000
92,0.00003662,-1.97238243,290.44000000
93,0.00002686,-1.97238512,290.62000000
94,0.00002441,-1.97239210,290.71000000
95,0.00001465,-1.97239768,290.47000000
96,0.00002197,-1.97240355,290.46000000
97,0.00002014,-1.97240547,290.59000000
98,0.00003662,-1.97241378,290.63000000
99,0.00000854,-1.97241783,290.82000000
100,0.00003784,-1.97242244,290.73000000
101,0.00003113,-1.97242904,290.76000000
102,0.00003479,-1.97243223,290.73000000
103,0.00002502,-1.97243601,291.03000000
104,0.00003357,-1.97244076,290.90000000
105,0.00003723,-1.97244347,290.78000000
106,0.00003967,-1.97244704,290.81000000
107,0.00004395,-1.97245374,291.07000000
108,0.00004639,-1.97245868,291.18000000
109,0.00003601,-1.97246179,290.94000000
110,0.00004639,-1.97246382,291.08000000
111,0.00005798,-1.97247008,291.02000000
112,0.00006531,-1.97247639,291.15000000
113,0.00006287,-1.97247739,291.17000000
114,0.00005981,-1.97248041,291.05000000
115,0.00006897,-1.97248367,291.22000000
116,0.00006775,-1.97248684,291.05000000
117,0.00007813,-1.97248925,291.15000000
118,0.00006653,-1.97249278,290.86000000
119,0.00005615,-1.97249660,291.07000000
120,0.00006348,-1.97250107,291.19000000
121,0.00006348,-1.97250035,291.19000000
122,0.00008667,-1.97250517,291.35000000
123,0.00007813,-1.97250757,291.34000000
124,0.00007751,-1.97250935,291.40000000
125,0.00007446,-1.97251215,291.31000000
126,0.00007996,-1.97251372,291.26000000
127,0.00008728,-1.97251536,291.32000000
128,0.00007813,-1.97252093,291.31000000
129,0.00008728,-1.97252250,291.35000000
130,0.00009827,-1.97252982,291.36000000
131,0.00007385,-1.97253093,291.65000000
132,0.00007568,-1.97253414,291.50000000
133,0.00006958,-1.97253804,291.57000000
134,0.00007019,-1.97254551,291.54000000
135,0.00006836,-1.97254692,291.79000000
136,0.00006165,-1.97254682,291.60000000
137,0.00005188,-1.97255109,291.37000000
138,0.00004883,-1.97255719,291.42000000
139,0.00003845,-1.97256089,291.80000000
140,0.00004456,-1.97256298,291.85000000
141,0.00004028,-1.97256290,291.83000000
142,0.00003723,-1.97256541,291.63000000
143,0.00005310,-1.97256989,291.74000000
144,0.00003967,-1.97257099,291.76000000
145,0.00003845,-1.97257258,291.62000000
146,0.00004944,-1.97257292,291.71000000
147,0.00002747,-1.97257454,291.70000000
148,0.00003296,-1.97257377,291.84000000
149,0.00002808,-1.97257694,291.80000000
150,0.00002686,-1.97257875,291.83000000
151,0.00003967,-1.97258180,291.56000000
152,0.00003174,-1.97258774,291.72000000
153,0.00002991,-1.97259240,291.86000000
154,0.00002686,-1.97259641,291.77000000
155,0.00004028,-1.97259650,291.99000000
156,0.00003052,-1.97259853,292.09000000
157,0.00002136,-1.97260606,291.89000000
158,0.00000732,-1.97260704,292.07000000
159,0.00001953,-1.97260980,292.02000000
160,0.00003784,-1.97261394,291.89000000
161,0.00002747,-1.97261701,291.96000000
162,0.00002197,-1.97261914,291.66000000
163,0.00003235,-1.97261982,291.75000000
164,0.00004150,-1.97262103,291.75000000
165,0.00002441,-1.97262183,291.85000000
166,0.00002441,-1.97262436,291.85000000
167,0.00004150,-1.97262487,291.99000000
168,0.00001770,-1.97262415,292.09000000
169,0.00003723,-1.97262786,291.92000000
170,0.00004333,-1.97262779,292.16000000
171,0.00003174,-1.97263124,291.77000000
172,0.00002136,-1.97263342,291.90000000
173,0.00003540,-1.97263612,292.01000000
174,0.00001404,-1.97263837,292.02000000
175,0.00003296,-1.97263805,292.21000000
176,0.00002197,-1.97263902,292.04000000
177,0.00003296,-1.97264120,292.25000000
178,0.00002441,-1.97264654,292.20000000
179,0.00002869,-1.97264765,292.19000000
180,0.00001648,-1.97265202,292.15000000
181,0.00000916,-1.97265097,292.19000000
182,0.00003296,-1.97265246,292.26000000
183,0.00001709,-1.97265476,292.39000000
184,0.00001892,-1.97265666,292.37000000
185,0.00001404,-1.97265619,292.04000000
186,0.00001953,-1.97265866,292.24000000
187,0.00003052,-1.97266106,292.16000000
188,0.00003235,-1.97266259,292.13000000
189,0.00002625,-1.97266373,292.16000000
190,0.00000610,-1.97266563,292.29000000
191,0.00002136,-1.97266966,292.26000000
192,0.00000488,-1.97267116,292.32000000
193,0.00001404,-1.97267352,292.23000000
194,-0.00000183,-1.97267578,292.17000000
195,0.00000061,-1.97268399,292.21000000
196,0.00001343,-1.97268558,292.25000000
197,-0.00001160,-1.97268926,292.33000000
198,-0.00000183,-1.97269163,292.50000000
199,-0.00000671,-1.97269390,292.52000000
200,-0.00001587,-1.97269869,292.62000000
201,-0.00001221,-1.97270105,292.61000000
202,-0.00000061,-1.97270147,292.58000000
203,-0.00001587,-1.97270581,292.61000000
204,0.00000427,-1.97270817,292.71000000
205,0.00000122,-1.97270952,292.56000000
206,0.00000610,-1.97271089,292.50000000
207,0.00000488,-1.97271134,292.57000000
208,-0.00000061,-1.97271186,292.71000000
209,-0.00000977,-1.97271723,292.58000000
210,-0.00001465,-1.97271884,292.46000000
211,-0.00002502,-1.97271991,292.57000000
212,-0.00000610,-1.97272195,292.49000000
213,-0.00000916,-1.97272221,292.57000000
214,-0.00002686,-1.97272349,292.73000000
215,-0.00002930,-1.97272212,292.85000000
216,-0.00002808,-1.97272446,292.42000000
217,-0.00002686,-1.97272602,292.72000000
218,-0.00002319,-1.97272966,292.60000000
219,-0.00004639,-1.97273708,292.51000000
220,-0.00004089,-1.97273815,292.82000000
221,-0.00005310,-1.97274077,292.85000000
222,-0.00004150,-1.97274380,292.77000000
223,-0.00004089,-1.97274699,292.83000000
224,-0.00004578,-1.97275153,292.79000000
225,-0.00003784,-1.97275145,292.75000000
226,-0.00004761,-1.97275214,292.78000000
227,-0.00005066,-1.97275374,292.82000000
228,-0.00006714,-1.97275567,292.81000000
229,-0.00006775,-1.97275530,292.97000000
230,-0.00006104,-1.97275663,292.84000000
231,-0.00005005,-1.97275779,292.95000000
232,-0.00004578,-1.97275821,292.89000000
233,-0.00004028,-1.97275752,293.15000000
234,-0.00003906,-1.97275828,293.09000000
235,-0.00005188,-1.97275939,292.81000000
236,-0.00004761,-1.97276168,292.85000000
237,-0.00005737,-1.97276859,292.97000000
238,-0.00005981,-1.97276942,292.83000000
239,-0.00006653,-1.97276971,292.93000000
240,-0.00006409,-1.97276837,293.13000000
241,-0.00002808,-1.97277140,293.13000000
242,-0.00002686,-1.97277024,292.99000000
243,-0.00004456,-1.97277263,293.12000000
244,-0.00005554,-1.97277531,293.03000000
245,-0.00004883,-1.97278027,292.85000000
246,-0.00005310,-1.97278329,293.11000000
247,-0.00004150,-1.97278817,292.81000000
248,-0.00005493,-1.97278916,293.05000000
249,-0.00005005,-1.97279034,293.08000000
