2D FM Ising; L=128; T=0.70; s_hi=1.00; s_Hi=0.84; MC steps= 1.00e+04; repeat=500; Final_E=-32419.44; Final_M=-364;
mc_step,mag,energy,domain_len
0,0.00000000,-1.96828106,256.00000000
1,-0.00001563,-1.96597700,347.61600000
2,-0.00005225,-1.96582275,387.04000000
3,-0.00008594,-1.96629431,408.29600000
4,-0.00011182,-1.96671676,423.51600000
5,-0.00016504,-1.96721630,432.28400000
6,-0.00027026,-1.96765186,440.36800000
7,-0.00026587,-1.96798270,447.03200000
8,-0.00034985,-1.96839212,451.69600000
9,-0.00032349,-1.96872921,455.92400000
10,-0.00033008,-1.96899188,460.05600000
11,-0.00035425,-1.96932088,461.32800000
12,-0.00041260,-1.96946492,465.79600000
13,-0.00040308,-1.96966363,469.88800000
14,-0.00042871,-1.96982329,472.40400000
15,-0.00044360,-1.97000129,475.51600000
16,-0.00052417,-1.97028022,476.70000000
17,-0.00053491,-1.97047655,477.11200000
18,-0.00053247,-1.97058569,479.90000000
19,-0.00051416,-1.97076754,481.74800000
20,-0.00043506,-1.97082792,484.36400000
21,-0.00050269,-1.97102730,485.62000000
22,-0.00050000,-1.97113982,488.18400000
23,-0.00051465,-1.97128609,489.30000000
24,-0.00058423,-1.97133307,492.09200000
25,-0.00050049,-1.97147909,492.60000000
26,-0.00047827,-1.97166020,493.17200000
27,-0.00045435,-1.97172433,494.52000000
28,-0.00055103,-1.97178539,496.21200000
29,-0.00054102,-1.97191159,497.64800000
30,-0.00050317,-1.97193590,499.90800000
31,-0.00059375,-1.97198813,502.50400000
32,-0.00058179,-1.97204319,504.58800000
33,-0.00061230,-1.97216231,504.12800000
34,-0.00058398,-1.97220556,505.20000000
35,-0.00061230,-1.97237225,506.18800000
36,-0.00056641,-1.97251907,505.94400000
37,-0.00061646,-1.97252683,507.52400000
38,-0.00065820,-1.97257046,508.92800000
39,-0.00068286,-1.97268888,509.11200000
40,-0.00073267,-1.97277595,510.12800000
41,-0.00076709,-1.97268858,513.26000000
42,-0.00080542,-1.97282889,513.43200000
43,-0.00081836,-1.97282664,514.65200000
44,-0.00077783,-1.97294558,514.71600000
45,-0.00083569,-1.97299317,516.62800000
46,-0.00082080,-1.97307387,517.20000000
47,-0.00087329,-1.97314144,517.66000000
48,-0.00091138,-1.97318140,518.68400000
49,-0.00096143,-1.97335148,517.82000000
50,-0.00089819,-1.97329460,519.12800000
51,-0.00085742,-1.97334575,519.66800000
52,-0.00084888,-1.97339251,521.20400000
53,-0.00090137,-1.97347983,522.00800000
54,-0.00088574,-1.97343301,523.56400000
55,-0.00081519,-1.97354210,523.54000000
56,-0.00087988,-1.97353672,524.65200000
57,-0.00088477,-1.97360880,525.70400000
58,-0.00093066,-1.97369799,524.90800000
59,-0.00095166,-1.97375089,525.33600000
60,-0.00092017,-1.97380631,525.62800000
61,-0.00100562,-1.97387369,527.54800000
62,-0.00100317,-1.97391480,527.41200000
