2D FM Ising; L=64; T=2.00; s_hi=1.00; s_Hi=1.41; MC steps= 1.00e+04; repeat=500; Final_E=-6652.05; Final_M=106;
mc_step,mag,energy,domain_len
0,0.00000000,-1.93845117,128.00000000
1,0.00008496,-1.80569376,517.89200000
2,-0.00013672,-1.74042116,717.42800000
3,-0.00007715,-1.70050235,846.03200000
4,0.00027930,-1.67394810,936.16000000
5,0.00068164,-1.65616776,999.91600000
6,0.00062305,-1.64011192,1057.38000000
7,0.00160156,-1.62928149,1100.16400000
8,0.00270410,-1.62017230,1139.00400000
9,0.00180566,-1.61337413,1168.62000000
10,0.00139648,-1.60808591,1193.40000000
11,0.00185840,-1.60382648,1214.58000000
12,0.00174902,-1.59890885,1238.73200000
13,0.00256445,-1.59431932,1260.29200000
14,0.00308301,-1.59000267,1279.91600000
15,0.00198047,-1.58691748,1296.07600000
16,0.00161816,-1.58498987,1307.50400000
17,0.00174805,-1.58357689,1319.51600000
18,0.00128027,-1.58154074,1330.97200000
19,0.00144824,-1.58031384,1340.10000000
20,0.00082422,-1.57833627,1351.80000000
21,0.00067383,-1.57798395,1358.52400000
22,0.00008789,-1.57683325,1367.69200000
23,-0.00007617,-1.57582799,1374.55200000
24,-0.00025586,-1.57511613,1382.17200000
25,-0.00012598,-1.57380149,1389.28800000
26,-0.00054395,-1.57207658,1397.73600000
27,-0.00181445,-1.57248843,1401.12800000
28,-0.00123145,-1.57289137,1403.64400000
29,-0.00016211,-1.57257337,1407.70400000
30,0.00054297,-1.57288502,1410.36800000
31,0.00105078,-1.57317203,1414.57200000
32,0.00169824,-1.57218495,1419.32800000
33,0.00235937,-1.57258067,1422.12000000
34,0.00287793,-1.57195149,1425.74400000
35,0.00269727,-1.57309317,1425.99200000
36,0.00223145,-1.57363853,1427.93600000
37,0.00208203,-1.57353669,1429.17600000
38,0.00257422,-1.57377496,1431.89600000
39,0.00160059,-1.57376891,1433.66400000
40,0.00178418,-1.57375275,1435.58400000
41,0.00224316,-1.57290140,1439.90800000
42,0.00101367,-1.57436147,1438.33600000
43,0.00136914,-1.57427520,1439.37200000
44,0.00117871,-1.57516107,1440.18000000
45,0.00110449,-1.57581834,1441.24400000
46,0.00158398,-1.57573409,1442.26800000
47,0.00163379,-1.57538376,1445.15200000
48,0.00244531,-1.57587418,1445.04400000
49,0.00254492,-1.57655213,1445.40000000
50,0.00275879,-1.57792593,1442.97200000
51,0.00212695,-1.57735640,1445.88400000
52,0.00241113,-1.57782473,1446.00800000
53,0.00308789,-1.57785374,1446.26800000
54,0.00279590,-1.57761889,1448.30800000
55,0.00235645,-1.57544365,1453.60400000
56,0.00225000,-1.57821443,1448.15200000
57,0.00276367,-1.57736650,1450.56800000
58,0.00265918,-1.57892310,1448.20800000
59,0.00193652,-1.57916281,1448.83600000
60,0.00246289,-1.57941350,1450.52800000
61,0.00277441,-1.57956819,1450.59200000
62,0.00291992,-1.57896673,1452.67200000
63,0.00341211,-1.57977432,1450.44400000
64,0.00307324,-1.58008069,1449.76800000
