2D FM Ising; L=256; T=0.10; s_hi=1.00; s_Hi=0.32; MC steps= 2.00e+04; repeat=200; Final_E=-130547.89; Final_M=118;
mc_step,mag,energy,domain_len
0,0.00000000,-1.98450337,512.00000000
1,0.00000000,-1.98486985,556.83000000
2,0.00001785,-1.98525923,574.03000000
3,0.00002762,-1.98556485,581.34000000
4,0.00001877,-1.98579074,584.66000000
5,0.00000992,-1.98596035,588.21000000
6,0.00003586,-1.98608736,590.14000000
7,0.00003098,-1.98619435,591.50000000
8,0.00003204,-1.98628153,592.95000000
9,0.00002777,-1.98636043,593.66000000
10,0.00004578,-1.98642585,594.26000000
11,0.00003326,-1.98648416,596.52000000
12,0.00002045,-1.98653407,598.04000000
13,0.00002808,-1.98657944,598.98000000
14,0.00003372,-1.98662126,599.51000000
15,0.00002640,-1.98666279,600.47000000
16,0.00002625,-1.98669353,601.03000000
17,0.00003143,-1.98672010,601.38000000
18,0.00003891,-1.98675195,602.52000000
19,0.00004227,-1.98678036,603.09000000
20,0.00004623,-1.98680547,603.66000000
21,0.00005112,-1.98683414,603.96000000
22,0.00004532,-1.98685559,604.14000000
23,0.00003387,-1.98687680,604.80000000
24,0.00003708,-1.98689909,604.91000000
25,0.00002777,-1.98691697,604.45000000
26,0.00003052,-1.98693208,605.49000000
27,0.00003906,-1.98694677,606.49000000
28,0.00003143,-1.98696230,606.82000000
29,0.00003128,-1.98697908,607.25000000
30,0.00003693,-1.98699318,607.10000000
31,0.00004028,-1.98700591,607.72000000
32,0.00003311,-1.98701887,607.80000000
33,0.00004578,-1.98703182,607.97000000
34,0.00003525,-1.98704532,608.15000000
35,0.00003632,-1.98705640,608.25000000
36,0.00002228,-1.98706922,608.25000000
37,0.00003006,-1.98708059,608.60000000
38,0.00003754,-1.98709133,610.02000000
39,0.00004486,-1.98710252,610.32000000
40,0.00004135,-1.98711534,610.29000000
41,0.00003662,-1.98712376,610.32000000
42,0.00002319,-1.98713485,610.58000000
43,0.00003036,-1.98714836,611.10000000
44,0.00001175,-1.98716056,610.78000000
45,0.00001648,-1.98716784,611.30000000
46,0.00001160,-1.98717865,611.34000000
47,0.00001236,-1.98718723,611.76000000
48,0.00001862,-1.98719580,612.17000000
49,0.00001099,-1.98720640,611.95000000
50,0.00003036,-1.98721138,612.38000000
51,0.00003525,-1.98722044,611.95000000
52,0.00002167,-1.98722679,611.67000000
53,0.00000946,-1.98723207,611.97000000
54,0.00001755,-1.98723862,612.31000000
55,0.00002808,-1.98724624,613.33000000
56,0.00002060,-1.98725523,613.00000000
57,0.00003143,-1.98726359,613.12000000
58,0.00002991,-1.98727115,613.32000000
59,0.00003525,-1.98727780,613.54000000
60,0.00003433,-1.98728586,614.24000000
61,0.00003769,-1.98729454,614.10000000
62,0.00003555,-1.98730241,614.26000000
63,0.00003860,-1.98731154,614.19000000
64,0.00005524,-1.98731874,614.79000000
